player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Cristian Solano,33330,QB,NEVADA,3,77.8,36,41,7.7,3.27,2,1,2.2,61.0,25,0,24,10.7,53,3,16,239,29.0,65.9,67.0,61.5,1,2,57,1,16.7,74.0,7.5,4,8,0,2,2,3,5.3,248,6.0
Woody Barrett,40207,QB,KENT STATE,6,59.0,39,41,7.3,2.84,1,1,2.3,48.8,20,0,17,13.0,49,3,12,201,26.7,49.8,47.1,56.8,0,0,52,0,17.6,88.0,6.1,3,5,0,1,3,5,9.6,205,5.0
Todd Centeio,60552,QB,TEMPLE,9,86.5,37,39,5.2,2.22,0,0,0.0,71.8,28,0,14,12.5,49,4,17,306,58.9,65.4,71.6,60.6,0,0,51,0,28.6,136.5,8.2,4,4,0,2,4,1,2.0,378,9.7
Steven Krajewski,77650,QB,UCONN,4,73.0,37,38,10.1,2.72,0,2,5.0,63.2,24,0,13,11.1,42,3,16,146,25.4,53.7,55.7,53.0,1,2,44,0,23.1,91.1,7.1,3,1,0,0,3,6,13.6,292,7.7
Emory Jones,82111,QB,FLORIDA,8,77.8,36,38,8.9,2.32,0,2,4.9,65.8,25,0,9,10.7,38,3,17,163,79.1,80.7,77.9,70.0,2,0,41,0,0.0,112.5,0.0,0,0,0,0,3,1,2.4,267,7.0
Quincy Patterson II,77626,QB,VA TECH,4,43.2,37,37,16.4,2.76,0,1,2.4,37.8,14,0,14,12.5,42,2,10,337,46.6,55.6,53.2,59.8,0,1,46,1,14.3,69.3,4.8,2,3,0,0,2,1,2.2,257,6.9
Myles Brennan,60438,QB,LSU,7,71.4,35,37,8.0,2.67,1,0,0.0,56.8,21,0,11,16.0,41,4,12,211,72.9,68.3,71.8,55.0,0,1,42,0,0.0,82.4,0.0,0,4,0,1,1,0,0.0,313,8.5
Lucas Johnson,40551,QB,GA TECH,4,60.0,35,36,9.3,2.73,0,0,0.0,55.6,20,0,18,4.8,49,1,10,176,49.0,45.1,45.0,54.0,0,1,51,0,27.8,67.0,10.2,5,7,0,1,1,0,0.0,181,5.0
JT Daniels,83578,QB,USC,1,87.5,32,34,5.9,2.82,1,2,5.6,73.5,25,0,5,10.7,37,3,11,326,30.3,62.9,64.8,53.1,0,1,39,0,20.0,87.3,2.7,1,2,0,1,1,3,7.7,215,6.3
Jason Bean,83529,QB,N TEXAS,6,65.6,32,33,9.3,2.46,0,1,2.9,60.6,20,0,9,4.8,38,1,13,251,14.4,39.7,46.7,42.3,0,3,39,0,0.0,67.1,0.0,0,3,0,1,3,5,12.8,175,5.3
Chase Cunningham,78533,QB,MIDDLE TN,4,70.0,30,32,12.3,2.5,1,3,9.4,53.1,17,0,7,19.0,33,4,9,224,69.5,69.2,73.2,59.4,0,1,33,2,0.0,82.9,0.0,0,1,0,1,2,2,6.1,221,6.9
Jack West,83558,QB,STANFORD,2,63.0,27,32,9.6,2.51,2,2,5.7,46.9,15,0,17,11.8,41,2,7,300,70.5,49.1,51.1,50.0,3,0,44,0,47.1,59.8,19.5,8,1,0,0,0,0,0.0,143,4.5
KJ Jefferson,99129,QB,ARKANSAS,3,63.0,27,31,11.7,3.02,0,1,2.9,45.2,14,0,13,17.6,38,3,8,111,52.0,64.2,53.3,70.8,1,1,41,1,38.5,52.8,13.2,5,2,0,3,0,1,2.4,197,6.4
Jack Lindsey,40558,QB,ARKANSAS,2,58.6,29,31,12.2,3.14,0,1,2.8,41.9,13,0,15,23.5,32,4,7,111,72.1,73.9,68.6,71.8,1,0,37,0,0.0,86.2,0.0,0,1,0,1,3,0,0.0,126,4.1
Jake Bentley,40788,QB,S CAROLINA,1,60.7,28,30,10.0,2.69,0,0,0.0,53.3,16,0,13,5.9,36,1,6,289,69.8,42.6,41.3,57.6,0,2,39,0,23.1,49.6,8.3,3,2,0,2,1,1,2.6,142,4.7
Brandt Hughes,98676,QB,NEW MEXICO,1,53.8,26,29,11.5,2.12,2,4,12.5,41.4,12,0,10,14.3,31,2,7,241,68.5,53.3,52.8,,1,0,34,0,10.0,67.9,3.2,1,0,0,0,0,2,5.9,218,7.5
Henry Colombi,60583,QB,UTAH ST,5,85.7,28,29,6.7,2.69,1,2,6.7,69.0,20,0,5,16.7,35,4,13,329,73.1,71.7,70.3,64.0,0,1,36,0,60.0,99.9,8.6,3,3,0,0,2,2,5.6,221,7.6
Jaiave Magalei,98673,QB,LA LAFAYET,4,88.9,27,28,6.1,1.84,0,0,0.0,71.4,20,0,6,16.7,28,4,13,207,28.6,69.5,72.5,51.1,0,0,29,0,0.0,106.8,0.0,0,0,0,1,1,0,0.0,224,8.0
Dakereon Joyner,83554,WR,S CAROLINA,5,64.0,25,28,8.8,3.11,1,1,3.4,57.1,16,0,17,0.0,42,0,9,289,75.0,58.0,53.2,65.9,1,0,43,1,17.6,74.7,7.1,3,9,0,1,0,1,2.3,168,6.0
Kaylan Wiggins,55167,QB,FIU,6,72.0,25,28,13.3,3.28,0,1,3.2,53.6,15,0,14,16.7,36,3,12,166,42.6,76.3,73.6,68.5,0,0,39,0,14.3,72.3,5.6,2,5,0,3,0,0,0.0,172,6.1
Vontravious Hall,83526,QB,NEW MEXICO,3,57.7,26,28,15.5,2.52,2,3,9.1,53.6,15,0,12,0.0,36,0,8,241,22.8,55.2,44.6,66.5,0,2,41,0,33.3,80.5,11.1,4,3,0,0,4,5,12.2,161,5.8
Robbie Kelley,60322,QB,AKRON,7,53.6,28,28,7.9,2.38,0,0,0.0,35.7,10,0,12,33.3,34,5,2,102,70.2,37.8,32.7,62.0,0,3,37,0,33.3,4.8,11.8,4,1,0,0,0,3,8.1,75,2.7
Cornelious Brown IV,98356,QB,GA STATE,3,46.2,26,27,12.5,2.62,0,2,6.9,37.0,10,0,11,16.7,30,2,6,175,28.6,53.3,55.7,50.3,0,1,32,0,0.0,37.0,0.0,0,3,0,1,0,3,9.4,126,4.7
J.T. Shrout,83562,QB,TENNESSEE,4,60.0,25,27,12.0,2.69,0,2,7.1,48.1,13,0,9,13.3,30,2,9,307,70.3,59.7,59.3,62.6,0,0,31,1,11.1,82.2,3.3,1,2,0,2,1,3,9.7,179,6.6
Justin Tomlin,78482,QB,GA SOUTHRN,3,56.0,25,26,15.0,3.07,0,0,0.0,46.2,12,0,16,14.3,30,2,8,174,28.9,53.2,56.5,54.1,1,0,32,1,12.5,66.5,6.7,2,2,0,0,0,0,0.0,162,6.2
Jack Allison,39875,QB,W VIRGINIA,2,76.9,26,26,7.5,2.47,0,0,0.0,73.1,19,0,5,5.0,28,1,7,343,69.1,43.7,43.8,56.0,0,2,28,0,40.0,66.3,7.1,2,0,0,0,1,3,10.7,141,5.4
Tanner Mordecai,77656,QB,OKLAHOMA,6,76.0,25,26,8.4,2.77,0,1,3.7,61.5,16,0,5,15.8,26,3,9,261,29.7,75.4,79.1,55.1,0,0,27,0,0.0,112.2,0.0,0,0,0,1,2,0,0.0,207,8.0
Tobias Oliver,62976,WR,GA TECH,5,56.5,23,26,10.0,3.32,1,2,7.7,42.3,11,2,14,15.4,38,2,8,176,34.4,61.8,37.3,75.6,0,2,38,4,28.6,33.7,10.5,4,8,0,2,0,4,10.5,177,6.8
Stetson Bennett,60387,QB,GEORGIA,3,88.0,25,26,7.8,2.68,0,2,7.1,76.9,20,0,8,9.1,28,2,17,173,71.1,75.3,73.6,64.7,0,1,30,0,0.0,117.5,0.0,0,2,0,1,2,2,6.7,260,10.0
John Stephen Jones,82078,QB,ARKANSAS,3,58.3,24,26,7.8,2.89,0,1,3.7,50.0,13,0,11,7.1,28,1,5,111,72.3,54.0,49.3,63.2,1,1,29,0,9.1,69.6,3.6,1,1,0,1,2,1,3.4,101,3.9
Brett Kean,46591,QB,CHARLOTTE,6,68.2,22,25,12.3,3.35,0,3,11.5,52.0,13,0,10,13.3,31,2,7,136,72.3,69.5,68.4,62.6,0,3,32,0,40.0,58.7,12.9,4,2,0,3,2,2,6.3,157,6.3
Spencer Brasch,100574,QB,CAL,2,45.5,22,25,9.4,2.84,0,0,0.0,36.0,9,0,12,10.0,31,1,4,130,69.4,29.6,29.2,56.1,1,1,33,0,33.3,27.9,12.9,4,2,0,2,0,3,9.1,71,2.8
Carson Baker,83548,QB,S DIEGO ST,1,83.3,24,25,8.3,3.03,0,3,12.0,76.0,19,0,6,5.0,32,1,8,284,69.4,73.3,74.3,59.7,0,0,32,0,50.0,107.4,9.4,3,4,1,0,1,0,0.0,172,6.9
Zach Calzada,98006,QB,TEXAS A&M,3,63.6,22,24,9.7,2.99,2,1,4.0,50.0,12,0,10,14.3,28,2,9,312,28.0,49.4,49.4,56.4,0,1,29,0,20.0,77.3,7.1,2,2,0,0,2,2,6.9,133,5.5
D.J. Mack Jr.,55405,QB,UCF,6,75.0,24,24,14.2,2.64,0,2,7.7,66.7,16,0,7,11.1,28,2,12,323,78.4,72.0,70.1,68.3,0,0,30,2,28.6,132.3,7.1,2,2,0,0,4,0,0.0,202,8.4
Brandon Wimbush,35595,QB,UCF,2,54.2,24,24,12.6,2.67,0,0,0.0,54.2,13,0,8,0.0,25,0,8,323,29.4,53.2,42.9,69.3,0,0,26,0,12.5,104.0,4.0,1,0,0,0,2,2,7.7,167,7.0
Tylan Morton,98681,QB,S ALABAMA,4,55.0,20,24,12.5,3.4,1,1,3.8,41.7,10,0,14,9.1,31,1,7,288,23.2,38.8,55.2,36.2,0,2,33,1,21.4,48.3,9.7,3,4,0,3,1,2,6.1,186,7.8
Kirk Rygol,101061,QB,USF,4,61.9,21,24,11.7,3.06,1,2,7.7,50.0,12,0,9,7.7,29,1,8,327,70.7,69.5,65.2,67.7,1,0,31,0,33.3,101.0,10.3,3,2,0,1,2,0,0.0,170,7.1
Christian Anderson,60339,QB,ARMY,5,42.9,21,23,16.7,3.17,0,1,4.2,30.4,7,0,12,22.2,34,2,7,114,47.2,71.9,33.7,81.9,0,0,38,2,41.7,66.4,14.7,5,6,0,2,1,3,7.9,135,5.9
Gunnar Watson,83570,QB,TROY,4,61.9,21,22,7.4,2.17,0,1,4.2,59.1,13,0,3,0.0,22,0,4,318,19.2,45.9,55.4,31.3,1,0,24,0,0.0,68.2,0.0,0,0,0,0,0,0,0.0,89,4.0
Andrew Marty,60498,QB,NWESTERN,4,75.0,20,22,8.8,2.9,0,1,3.7,63.6,14,0,8,6.7,25,1,7,256,81.2,67.6,53.9,68.0,0,2,31,0,0.0,75.9,0.0,0,3,0,2,2,3,9.7,150,6.8
Jabari Laws,82085,QB,ARMY,6,85.0,20,21,14.1,2.68,0,3,13.0,76.2,16,0,14,5.9,26,1,10,114,34.4,80.7,72.3,73.8,0,0,28,2,28.6,133.5,15.4,4,1,0,1,1,2,7.1,311,14.8
Connor Bazelak,99135,QB,MISSOURI,3,80.0,20,21,9.0,2.88,0,1,4.8,71.4,15,0,9,6.3,27,1,11,229,67.8,63.9,68.2,50.4,0,0,27,0,33.3,90.2,11.1,3,3,0,1,0,0,0.0,144,6.9
Gerry Bohanon,77636,QB,BAYLOR,6,68.4,19,21,4.2,2.78,0,0,0.0,61.9,13,0,5,0.0,23,0,6,118,52.3,64.2,47.6,71.8,0,0,24,2,20.0,95.5,4.3,1,1,0,2,1,2,8.3,131,6.2
Rocky Lombardi,60452,QB,MICH STATE,3,42.9,21,21,10.0,2.34,0,0,0.0,33.3,7,0,3,22.2,21,2,2,223,70.3,38.3,39.1,51.9,0,2,22,0,0.0,5.0,0.0,0,0,0,0,0,1,4.5,74,3.5
Dylan McCaffrey,60451,QB,MICHIGAN,6,65.0,20,20,10.0,2.77,0,0,0.0,50.0,10,0,6,23.1,23,3,7,222,36.4,39.0,39.3,52.2,0,0,26,1,0.0,84.6,0.0,0,3,0,0,1,4,15.4,116,5.8
Jackson Williamson,60449,QB,MIAMI OH,5,52.9,17,19,17.8,2.61,0,5,25.0,42.1,8,0,7,11.1,25,1,2,221,32.1,71.5,68.7,65.2,0,2,26,0,57.1,16.0,16.0,4,2,0,2,0,3,11.5,84,4.4
Logan Holgorsen,101053,QB,HOUSTON,4,57.9,19,19,9.0,2.45,0,1,4.5,47.4,9,0,6,18.2,24,2,4,182,69.6,45.8,39.5,62.6,0,1,27,1,50.0,67.4,12.5,3,2,0,0,1,1,3.7,138,7.3
Colby Suits,82143,QB,LA MONROE,3,53.3,15,19,6.7,2.22,4,1,5.3,31.6,6,0,6,25.0,21,2,3,209,69.2,29.3,28.5,56.3,0,2,21,0,16.7,3.9,4.8,1,1,0,0,0,3,14.3,69,3.6
Jovoni Johnson-McCray,100830,QB,RICE,2,64.7,17,18,11.1,2.49,0,0,0.0,55.6,10,0,8,9.1,22,1,9,275,76.6,70.5,63.2,69.7,1,0,25,1,12.5,89.4,4.5,1,3,0,0,1,1,4.0,97,5.4
Keon Howard,40418,QB,TULANE,4,77.8,18,18,7.7,2.53,0,0,0.0,72.2,13,0,7,7.1,19,1,9,319,73.3,61.7,58.9,61.4,0,0,19,0,0.0,146.3,0.0,0,1,0,0,2,0,0.0,203,11.3
Nick Tronti,60409,QB,FAU,6,87.5,16,17,2.3,2.12,0,1,5.6,76.5,13,0,5,7.1,19,1,6,165,80.4,86.7,65.8,77.3,0,1,20,0,40.0,87.9,10.5,2,0,0,1,1,0,0.0,110,6.5
Manny Miles,33924,QB,KANSAS,3,64.7,17,17,10.5,3.58,0,2,11.8,52.9,9,0,8,18.2,20,2,5,198,69.8,64.9,62.1,63.4,0,2,21,1,12.5,54.2,5.0,1,2,0,0,1,2,9.5,114,6.7
Brennan Armstrong,77696,QB,VIRGINIA,4,81.3,16,16,7.9,2.04,0,1,6.3,81.3,13,0,4,0.0,17,0,9,335,70.7,90.2,87.4,70.7,0,1,17,0,25.0,108.6,5.9,1,0,0,0,1,0,0.0,181,11.3
Nick Nash,98679,QB,S JOSE ST,4,75.0,16,16,9.6,2.93,0,0,0.0,68.8,11,0,8,8.3,26,1,9,285,24.6,80.6,71.9,76.5,0,0,28,0,0.0,133.3,0.0,0,8,0,0,2,0,0.0,132,8.3
Tyler Shough,83537,QB,OREGON,4,85.7,14,15,3.6,2.29,0,0,0.0,80.0,12,0,7,0.0,18,0,7,264,67.0,68.5,60.9,64.1,0,0,19,0,14.3,146.3,5.6,1,1,0,1,3,1,5.3,144,9.6
Connor Adair,60445,QB,MEMPHIS,5,92.3,13,15,7.7,2.28,0,1,6.7,66.7,10,0,3,16.7,15,2,6,218,68.8,82.9,91.3,61.0,1,0,15,4,0.0,87.9,0.0,0,0,0,1,0,0,0.0,109,7.3
Seth Boomer,77643,QB,TULSA,2,69.2,13,15,8.7,3.66,0,1,5.6,53.3,8,0,7,11.1,17,1,4,320,69.1,62.0,66.0,52.0,0,0,20,0,0.0,95.7,0.0,0,2,0,2,1,0,0.0,97,6.5
Phil Jurkovec,83533,QB,NOTRE DAME,5,92.9,14,15,15.0,3.09,1,2,11.8,80.0,12,0,11,7.7,22,1,12,258,39.2,78.9,72.0,71.3,0,0,25,0,18.2,158.3,9.1,2,4,0,0,2,1,4.0,222,14.8
Westin Elliott,60433,QB,LA TECH,5,53.8,13,14,9.2,2.4,0,1,6.3,42.9,6,0,2,14.3,15,1,3,208,23.3,24.8,26.3,60.0,0,4,17,1,50.0,18.2,6.7,1,0,0,1,0,4,23.5,67,4.8
Tyler DeSue,82149,QB,MARYLAND,3,70.0,10,14,8.6,2.88,0,0,0.0,28.6,4,0,8,42.9,16,3,3,215,67.4,64.4,61.2,63.0,0,0,16,0,25.0,77.1,12.5,2,0,0,4,1,0,0.0,88,6.3
Levi Williams,98365,QB,WYOMING,2,83.3,12,13,9.2,3.38,0,0,0.0,61.5,8,0,7,20.0,19,2,5,351,46.2,69.5,66.6,64.9,0,1,20,0,28.6,56.3,10.5,2,4,0,1,0,1,5.0,109,8.4
Chris Katrenick,60365,QB,DUKE,4,27.3,11,13,13.4,2.32,0,0,0.0,23.1,3,0,2,0.0,13,0,2,154,73.7,54.5,44.1,64.4,0,1,15,0,0.0,36.4,0.0,0,0,0,2,1,1,6.7,49,3.8
Gage Gubrud,26351,QB,WASH STATE,2,90.9,11,13,6.4,2.32,0,0,0.0,76.9,10,0,4,0.0,14,0,5,341,67.1,76.9,79.1,58.2,1,0,14,0,0.0,120.4,0.0,0,0,0,1,1,0,0.0,89,6.8
Jordan Yates,97416,QB,GA TECH,3,54.5,11,12,10.5,2.97,1,1,7.7,33.3,4,0,9,33.3,18,2,2,176,70.2,61.8,62.1,59.4,0,0,19,0,44.4,43.1,22.2,4,2,0,0,0,0,0.0,38,3.2
Taulia Tagovailoa,97271,QB,ALABAMA,3,75.0,12,12,5.2,2.68,0,0,0.0,75.0,9,0,3,0.0,12,0,7,103,68.5,54.3,50.7,59.7,0,0,12,0,0.0,127.1,0.0,0,0,0,0,1,1,8.3,100,8.3
Dequan Finn,97804,QB,TOLEDO,3,50.0,12,12,17.1,3.28,0,0,0.0,50.0,6,0,5,0.0,16,0,5,316,31.4,56.8,57.5,57.7,0,0,16,0,0.0,73.6,0.0,0,4,0,0,0,1,6.3,86,7.2
Joe Critchlow,51996,QB,BYU,2,75.0,12,12,8.8,2.67,0,2,14.3,75.0,9,0,2,0.0,13,0,5,128,71.1,77.6,78.9,60.3,0,0,15,0,50.0,89.9,7.7,1,0,0,0,0,0,0.0,73,6.1
Taisun Phommachanh,99577,QB,CLEMSON,2,66.7,12,12,4.7,2.15,0,0,0.0,50.0,6,0,7,25.0,13,2,3,140,72.9,64.8,46.7,71.0,0,1,14,0,0.0,28.5,0.0,0,1,0,0,0,1,7.1,56,4.7
Luke McCaffrey,101634,QB,NEBRASKA,3,83.3,12,12,8.0,3.17,0,1,8.3,75.0,9,0,3,10.0,14,1,6,238,76.5,89.8,89.8,75.2,0,0,14,1,0.0,153.5,0.0,0,2,0,0,2,0,0.0,142,11.8
Casey Thompson,77677,QB,TEXAS,2,75.0,12,12,6.8,2.38,0,0,0.0,66.7,8,0,4,11.1,13,1,4,311,70.5,57.7,45.3,70.5,0,0,13,0,25.0,86.8,7.7,1,0,0,0,0,1,7.7,84,7.0
Mo Hasan,40296,QB,VANDERBILT,1,77.8,9,11,7.2,2.93,2,1,8.3,63.6,7,0,7,0.0,13,0,2,333,71.1,68.3,68.2,62.0,0,0,14,0,14.3,130.9,7.7,1,1,0,0,1,0,0.0,120,10.9
Jack Tuttle,83580,QB,INDIANA,4,70.0,10,11,2.2,2.07,1,0,0.0,54.5,6,0,2,14.3,12,1,1,190,72.1,51.8,44.2,60.5,0,0,13,0,50.0,60.4,8.3,1,0,0,0,0,1,7.7,34,3.1
Jason Shelley,60581,QB,UTAH,6,63.6,11,11,9.2,3.09,0,0,0.0,54.5,6,0,4,14.3,14,1,3,328,75.0,59.1,45.2,64.2,0,0,14,0,50.0,94.1,14.3,2,1,0,0,1,0,0.0,43,3.9
Graham Mertz,97994,QB,WISCONSIN,2,90.0,10,10,6.7,2.5,0,0,0.0,90.0,9,0,2,0.0,12,0,3,349,66.0,82.1,79.1,64.1,0,0,13,0,50.0,97.1,8.3,1,1,0,0,0,0,0.0,73,7.3
Spencer Petras,82136,QB,IOWA,2,60.0,10,10,5.5,2.5,0,0,0.0,60.0,6,0,3,0.0,10,0,3,192,66.5,60.3,55.0,63.2,0,0,10,0,0.0,64.6,0.0,0,0,0,0,0,0,0.0,25,2.5
Landon Brown,60427,QB,LIBERTY,3,42.9,7,10,11.0,2.81,0,0,0.0,30.0,3,0,4,0.0,11,0,1,206,26.0,46.2,57.9,42.5,0,1,12,1,0.0,0.0,0.0,0,1,0,3,0,1,8.3,25,2.5
Drew Lisk,40372,QB,UTAH,2,90.0,10,10,3.7,2.15,0,0,0.0,80.0,8,0,1,11.1,10,1,3,328,67.5,72.6,71.1,62.7,0,0,10,0,0.0,90.4,0.0,0,0,0,0,0,0,0.0,57,5.7
TJ Green,34643,QB,NWESTERN,1,60.0,10,10,8.3,2.95,0,0,0.0,60.0,6,0,4,0.0,13,0,4,256,20.0,47.8,44.4,61.7,0,0,13,0,25.0,77.9,7.7,1,2,0,0,0,1,7.7,62,6.2
Isaiah Williams,97156,QB,ILLINOIS,2,50.0,8,10,12.4,3.77,0,0,0.0,30.0,3,0,6,25.0,14,1,2,187,25.3,47.2,60.6,43.4,1,1,14,0,16.7,3.3,7.1,1,3,0,1,0,0,0.0,38,3.8
James Foster,83563,QB,TEXAS A&M,2,44.4,9,9,11.1,2.78,0,0,0.0,33.3,3,0,4,25.0,10,1,2,312,68.3,37.1,33.0,59.4,0,0,10,0,25.0,43.8,10.0,1,0,0,0,0,1,10.0,30,3.3
Michael Kern,97799,QB,WAKE,2,87.5,8,9,7.9,2.4,1,1,11.1,77.8,7,0,2,0.0,10,0,4,339,69.1,88.1,90.4,64.2,0,0,10,0,0.0,126.9,0.0,0,1,0,0,1,0,0.0,50,5.6
Perry Olsen,101056,QB,NAVY,4,37.5,8,9,21.4,3.15,0,1,11.1,22.2,2,0,8,33.3,14,1,1,237,22.1,44.9,45.3,51.3,0,1,15,1,37.5,45.4,21.4,3,2,1,0,1,1,6.7,45,5.0
Allan Walters,83588,QB,VANDERBILT,3,25.0,8,9,14.6,3.1,0,0,0.0,22.2,2,0,3,0.0,9,0,2,333,65.4,29.6,29.1,,0,1,10,0,0.0,4.2,0.0,0,0,0,1,0,3,30.0,36,4.0
Spencer Rattler,97408,QB,OKLAHOMA,2,75.0,8,8,10.8,2.2,0,0,0.0,75.0,6,0,1,0.0,8,0,4,261,69.0,91.1,89.3,70.8,0,0,8,0,0.0,142.2,0.0,0,0,0,0,1,0,0.0,73,9.1
T.J. DeShields,77700,QB,AKRON,3,50.0,8,8,7.4,2.67,0,0,0.0,37.5,3,0,3,25.0,10,1,1,102,65.4,44.5,53.2,52.0,0,2,10,1,0.0,6.3,0.0,0,2,0,0,0,0,0.0,22,2.8
Alex Thomson,32376,QB,MARSHALL,1,85.7,7,8,10.3,2.79,0,0,0.0,75.0,6,0,1,0.0,9,0,5,214,18.6,64.2,57.5,67.1,0,0,10,0,100.0,156.3,11.1,1,0,1,0,1,1,10.0,102,12.8
Jackson Tyner,36073,QB,TEXAS TECH,3,14.3,7,8,7.3,3.1,0,0,0.0,12.5,1,0,5,0.0,8,0,0,315,66.2,28.2,26.2,63.5,0,0,8,0,0.0,39.6,0.0,0,0,0,1,0,1,12.5,2,0.3
Reid Herring,46557,QB,E CAROLINA,2,75.0,8,8,15.9,2.62,0,1,12.5,62.5,5,0,2,16.7,9,1,4,156,66.3,70.3,68.5,62.6,0,0,9,0,0.0,92.7,0.0,0,1,0,0,0,0,0.0,74,9.3
Jordan Travis,77615,QB,FLORIDA ST,3,71.4,7,8,5.0,2.87,0,0,0.0,50.0,4,0,2,20.0,11,1,2,167,27.8,76.9,36.8,85.9,0,0,11,0,50.0,83.9,9.1,1,2,0,1,0,1,9.1,77,9.6
Tate Whatley,83556,QB,SO MISS,1,42.9,7,7,16.3,2.3,0,1,14.3,42.9,3,0,1,0.0,7,0,3,296,70.4,64.6,72.3,54.3,0,0,7,0,0.0,76.5,0.0,0,0,0,0,0,0,0.0,65,9.3
Cord Sandberg,82090,QB,AUBURN,1,71.4,7,7,10.3,2.81,0,1,14.3,71.4,5,0,2,0.0,10,0,4,115,69.8,72.7,77.0,60.0,0,0,10,0,50.0,151.2,10.0,1,1,0,0,2,0,0.0,84,12.0
Joey Gatewood,82088,QB,AUBURN,4,71.4,7,7,11.3,2.33,0,1,14.3,71.4,5,0,1,0.0,8,0,3,115,79.3,83.5,79.8,72.7,0,0,8,0,100.0,130.4,12.5,1,0,0,0,2,0,0.0,49,7.0
Jacob Huesman,41939,QB,APP STATE,5,71.4,7,7,8.7,2.36,0,0,0.0,71.4,5,0,1,0.0,7,0,3,108,67.1,50.7,48.6,58.0,0,0,7,0,0.0,153.3,0.0,0,0,0,0,2,1,14.3,92,13.1
Joe Milton III,82151,QB,MICHIGAN,3,50.0,6,7,9.7,3.4,1,1,12.5,42.9,3,0,3,0.0,10,0,3,222,67.6,56.6,57.0,57.4,0,1,11,0,33.3,72.9,10.0,1,2,0,0,1,1,9.1,59,8.4
Andrew Bunch,60476,QB,NEBRASKA,1,16.7,6,6,12.8,4.14,0,0,0.0,16.7,1,0,5,0.0,8,0,0,238,67.4,39.4,38.1,57.9,0,0,9,0,20.0,39.6,12.5,1,1,0,0,0,0,0.0,13,2.2
Trey Tinsley,39874,QB,WASH STATE,3,60.0,5,6,5.8,2.13,1,0,0.0,33.3,2,0,0,33.3,6,1,1,341,65.7,76.2,75.9,60.0,0,0,6,0,,81.9,0.0,0,0,0,0,1,0,0.0,15,2.5
Mike Schmidt,62835,QB,AIR FORCE,1,83.3,6,6,14.3,2.03,0,1,16.7,83.3,5,0,1,0.0,7,0,4,101,37.1,83.5,85.0,66.4,0,0,7,0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,147,24.5
Gunnar Hoak,40158,QB,OHIO STATE,4,100.0,6,6,4.3,2.1,0,0,0.0,100.0,6,0,3,0.0,8,0,4,260,18.8,51.8,58.8,48.9,0,0,8,0,66.7,158.3,25.0,2,0,0,0,1,1,12.5,104,17.3
Cam Akers,57206,HB,FLORIDA ST,3,83.3,6,6,6.2,2.28,0,0,0.0,66.7,4,2,1,20.0,6,1,4,167,72.8,79.2,45.8,82.8,0,0,6,3,0.0,92.4,0.0,0,0,0,0,0,1,16.7,50,8.3
Ben Wooldridge,82115,QB,FRESNO ST,2,66.7,6,6,7.5,1.93,0,0,0.0,66.7,4,0,3,0.0,6,0,2,169,67.0,60.6,58.0,61.2,0,0,6,0,0.0,118.1,0.0,0,0,0,0,1,1,16.7,30,5.0
Griffin Alstott,60519,QB,W MICHIGAN,3,83.3,6,6,8.2,2.27,0,0,0.0,83.3,5,0,1,0.0,7,0,2,347,69.0,69.6,70.8,60.0,0,0,7,0,0.0,127.8,0.0,0,1,0,0,1,0,0.0,31,5.2
Tommy Lazzaro,41906,QB,C MICHIGAN,6,66.7,6,6,9.8,3.21,0,0,0.0,50.0,3,0,2,25.0,7,1,2,134,46.1,57.9,60.7,59.9,0,0,8,2,0.0,59.7,0.0,0,1,0,0,0,0,0.0,23,3.8
Matt Romero,75889,QB,NEW MEX ST,1,40.0,5,6,3.0,2.28,1,0,0.0,33.3,2,0,2,0.0,6,0,1,242,68.0,50.7,39.3,66.3,0,0,6,0,0.0,42.4,0.0,0,0,0,0,0,0,0.0,16,2.7
Thayer Thomas,61515,WR,NC STATE,5,60.0,5,5,21.8,3.2,0,0,0.0,60.0,3,0,2,0.0,5,0,3,248,65.3,60.0,80.1,,0,0,5,0,0.0,143.8,0.0,0,0,0,0,2,0,0.0,74,14.8
Isaiah Sanders,60319,QB,AIR FORCE,4,100.0,5,5,12.0,2.64,0,1,20.0,100.0,5,0,1,0.0,5,0,2,101,27.7,76.6,88.4,61.5,0,0,7,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,76,15.2
Evan Marshman,52201,QB,RICE,1,50.0,4,5,6.0,3.24,0,0,0.0,40.0,2,0,7,0.0,10,0,2,275,19.0,37.5,38.4,55.8,0,0,10,0,57.1,57.9,40.0,4,1,0,1,0,1,10.0,27,5.4
Mike Collins,60549,QB,TCU,2,60.0,5,5,17.0,2.77,0,1,20.0,60.0,3,0,2,0.0,6,0,2,305,65.7,75.6,71.7,63.5,0,0,6,0,50.0,92.9,16.7,1,0,0,0,0,0,0.0,49,9.8
