player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Lakota Wills,57664,ED,AIR FORCE,8,1,0,101,80.2,7,10,140,63.2,16.4,23,0,7.5,2,228,144,19,0,73.0,4,8,62,63.9,17.7,11,11.3,1,97,62,13
Kyle Johnson,57665,LB,AIR FORCE,12,1,0,101,77.1,6,11,65,17.6,12.3,8,0,19.2,4,380,67,21,0,85.7,4,8,34,21.5,23.5,8,29.4,4,158,34,16
Christopher Musselman,57667,LB,AIR FORCE,5,0,0,101,66.8,0,2,9,66.7,11.1,1,0,22.2,1,15,10,3,0,66.7,0,0,3,100.0,0.0,0,33.3,1,4,4,1
Jake Ksiazek,57668,ED,AIR FORCE,11,1,0,101,65.8,1,6,106,97.3,8.5,9,0,7.1,4,113,110,11,0,70.2,1,4,59,98.4,13.6,8,11.0,4,61,60,9
Bubba Arslanian,57671,LB,AKRON,12,1,1,102,85.4,3,4,29,12.8,10.3,3,1,19.0,2,242,31,9,0,82.3,1,0,9,20.0,0.0,0,16.7,1,55,11,2
Vandarius Cowan,57677,ED,W VIRGINIA,2,0,0,343,62.0,1,0,17,69.2,5.9,1,1,8.8,1,26,18,2,0,63.9,1,0,11,75.0,9.1,1,13.6,1,16,12,2
Markail Benton,57678,LB,ALABAMA,8,0,0,103,53.8,0,0,13,14.4,7.7,1,0,0.0,0,104,15,0,0,56.6,0,0,9,26.3,11.1,1,0.0,0,38,10,0
Christopher Allen,57679,ED,ALABAMA,10,0,0,103,69.9,3,5,68,86.9,11.8,8,0,7.4,1,84,73,9,0,82.5,2,4,25,96.3,28.0,7,16.0,1,27,26,7
D'Marco Jackson,57691,LB,APP STATE,11,0,0,108,55.4,0,3,35,20.9,2.9,1,0,10.0,2,177,37,5,0,59.5,0,2,9,18.0,11.1,1,22.2,1,50,9,3
Tim Frizzell,57692,DI,APP STATE,6,0,0,108,65.5,0,3,26,100.0,11.5,3,1,5.8,0,27,27,3,0,59.8,0,1,8,100.0,12.5,1,6.3,0,9,9,1
Tony Fields II,57698,LB,ARIZONA,12,0,0,109,79.8,8,9,92,24.5,22.8,21,5,11.4,2,388,95,19,0,86.4,6,6,42,44.4,35.7,15,14.3,0,99,44,12
Anthony Pandy,57699,ED,ARIZONA,12,0,0,109,58.0,3,5,133,39.9,6.8,9,0,4.5,2,351,140,10,0,60.4,1,2,48,54.3,12.5,6,5.2,1,94,51,4
Colin Schooler,57700,LB,ARIZONA,12,0,0,109,65.6,2,9,53,12.5,13.2,7,1,14.2,2,456,57,13,0,69.0,2,3,21,17.3,23.8,5,16.7,1,133,23,6
JB Brown,57701,ED,ARIZONA,12,1,0,109,54.9,2,5,227,100.0,4.0,9,2,2.4,2,237,237,9,0,53.5,0,0,87,100.0,4.6,4,1.1,1,88,88,1
Kyle Soelle,57702,ED,ARIZONA ST,11,2,0,110,57.3,0,6,93,73.3,4.3,4,0,4.3,1,131,96,7,0,57.2,0,4,34,75.6,8.8,3,8.8,1,45,34,5
Hayden Henry,57707,LB,ARKANSAS,10,0,0,111,72.0,2,0,31,37.3,9.7,3,0,6.5,1,83,31,3,0,65.9,1,0,7,33.3,14.3,1,21.4,1,21,7,2
Gabe Richardson,57710,ED,ARKANSAS,10,0,0,111,54.6,4,6,192,95.7,3.1,6,0,3.6,2,211,202,12,0,52.2,1,3,64,98.5,6.3,4,4.7,1,68,67,5
Caleb Bonner,57713,LB,ARK STATE,12,0,0,113,50.4,1,2,39,8.6,0.0,0,1,3.8,0,490,42,3,0,55.7,1,0,12,13.0,0.0,0,4.2,0,100,13,1
Joe Stephenson,57715,ED,ARMY,8,0,0,114,53.9,0,2,18,46.3,0.0,0,0,5.6,0,41,19,2,0,57.1,0,0,3,60.0,0.0,0,0.0,0,5,3,0
Jeremiah Lowery,57722,ED,ARMY,12,0,0,114,56.5,0,9,145,63.6,4.8,7,1,3.8,1,236,150,10,0,61.7,0,5,60,66.7,10.0,6,5.8,1,90,60,6
Big Kat Bryant,57725,ED,AUBURN,12,1,0,115,61.5,11,18,343,95.9,6.4,22,6,4.8,2,386,370,31,1,60.2,3,11,136,96.6,10.3,14,5.9,1,148,143,15
Chandler Wooten,57726,LB,AUBURN,12,0,0,115,51.7,1,4,15,12.1,0.0,0,0,16.7,0,140,17,5,0,48.5,0,2,5,14.0,0.0,0,20.0,0,43,6,2
K.J. Britt,57727,LB,AUBURN,12,0,0,115,60.1,3,2,30,12.5,3.3,1,0,15.0,2,264,33,7,0,73.0,3,0,9,12.9,11.1,1,38.9,2,70,9,5
T.D. Moultry,57728,ED,AUBURN,10,0,0,115,70.8,3,11,89,97.9,16.9,15,3,9.0,1,97,95,15,0,81.9,3,7,32,100.0,34.4,11,18.8,1,36,36,11
Brock Burns,57730,ED,BALL ST,12,0,0,117,56.6,1,3,70,86.7,7.1,5,0,4.3,1,83,72,5,0,56.2,1,2,25,100.0,8.0,2,6.0,0,25,25,3
Sam Helm,57732,ED,BALL ST,1,0,0,117,56.8,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,57.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Hank Grenda,57733,LB,BALL ST,6,0,0,117,62.8,0,0,5,13.5,0.0,0,0,0.0,0,52,7,0,0,57.6,0,0,2,14.3,0.0,0,0.0,0,14,2,0
Jimmy Daw,57734,LB,BALL ST,12,0,0,117,66.8,3,3,66,42.4,4.5,3,0,7.6,2,158,67,8,0,68.5,0,1,24,49.0,12.5,3,6.3,1,49,24,2
Jalen Pitre,57737,LB,BAYLOR,4,0,0,118,64.3,0,0,4,9.3,0.0,0,0,25.0,1,54,5,1,0,57.3,0,0,2,33.3,0.0,0,0.0,0,6,2,0
Bryson Jackson,57738,LB,BAYLOR,3,0,0,118,55.9,1,1,3,7.3,0.0,0,0,33.3,0,41,3,2,0,59.9,0,0,1,20.0,0.0,0,0.0,0,5,1,0
Terrel Bernard,57739,LB,BAYLOR,12,0,0,118,64.5,6,17,77,22.2,11.7,9,1,20.1,4,369,82,27,0,62.8,1,4,30,67.3,10.0,3,15.0,2,49,33,7
Ashton Logan,57740,LB,BAYLOR,3,0,0,118,51.3,0,1,4,21.1,0.0,0,0,12.5,0,19,4,1,0,59.5,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Michael McNair,57741,LB,BAYLOR,2,0,0,118,56.1,0,1,3,60.0,0.0,0,0,16.7,0,5,3,1,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Riley Whimpey,57745,LB,BOISE ST,12,0,0,120,64.3,3,3,47,13.4,8.5,4,3,10.6,2,374,50,8,0,70.5,2,2,23,21.4,17.4,4,17.4,2,117,25,6
Benton Wickersham,57748,LB,BOISE ST,12,1,0,120,59.6,0,6,39,12.5,5.1,2,0,12.8,2,321,40,8,0,59.3,0,2,17,18.9,5.9,1,11.8,1,90,17,3
Ezekiel Noa,57750,LB,BOISE ST,4,0,0,120,64.3,0,4,9,9.6,11.1,1,0,33.3,1,94,9,5,0,62.4,0,2,5,14.7,20.0,1,20.0,0,34,5,2
Aisa Kelemete,57751,ED,BOISE ST,3,0,0,120,57.2,1,0,18,94.7,0.0,0,0,2.8,0,19,18,1,0,60.4,1,0,7,100.0,0.0,0,7.1,0,7,7,1
Paul Theobald,57753,LB,BOSTON COL,5,0,0,121,59.8,0,0,2,9.1,0.0,0,0,0.0,0,22,2,0,0,,0,0,0,0.0,,0,,0,3,0,0
Isaiah McDuffie,57754,LB,BOSTON COL,3,0,0,121,61.8,2,4,39,44.3,10.3,4,1,12.8,2,88,39,8,0,58.9,1,1,27,64.3,14.8,4,7.4,1,42,27,3
Reggie Terry Jr.,57756,ED,BOSTON COL,1,0,0,121,59.9,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Kholbe Coleman,57757,LB,BOWL GREEN,12,0,1,122,64.3,1,9,59,17.1,1.7,1,1,11.9,2,356,61,12,0,49.0,0,1,18,16.7,0.0,0,2.8,0,114,19,1
Jerry Roberts,57759,ED,BOWL GREEN,11,1,0,122,57.9,0,4,101,39.0,3.0,3,4,4.0,2,277,108,6,0,61.6,0,3,35,45.2,5.7,2,10.0,2,84,38,5
Henry Segura,57775,LB,CHARLOTTE,12,0,0,136,61.6,4,7,48,18.4,8.3,4,0,13.5,1,277,51,12,0,60.9,1,5,19,19.2,10.5,2,21.1,1,104,20,7
Jonathan Francois,57781,LB,FAU,2,0,0,165,53.6,1,0,6,46.2,0.0,0,0,8.3,0,13,6,1,0,56.8,1,0,2,33.3,0.0,0,25.0,0,6,2,1
Baylon Spector,57782,LB,CLEMSON,12,0,0,140,56.3,1,5,33,29.9,15.2,5,2,9.1,0,117,35,6,0,62.3,0,4,17,42.5,29.4,5,11.8,0,40,17,4
Nate Landman,57788,LB,COLORADO,12,0,0,143,63.4,4,9,79,17.6,12.7,10,1,10.8,2,455,80,15,0,64.1,2,5,40,24.7,15.0,6,13.8,2,162,40,9
Jonathan Van Diest,57791,LB,COLORADO,5,0,0,143,67.1,0,2,14,17.9,7.1,1,0,14.3,1,84,15,3,0,51.1,0,0,10,55.6,0.0,0,0.0,0,18,10,0
Carson Wells,57792,ED,COLORADO,10,1,0,143,58.3,1,10,204,63.2,4.9,10,0,3.2,1,337,213,12,1,59.5,0,6,80,66.7,6.3,5,5.0,1,126,84,7
Jacob Callier,57793,ED,COLORADO,3,0,0,143,62.2,0,2,17,85.0,17.6,3,1,5.9,0,20,17,2,0,61.6,0,2,10,100.0,20.0,2,10.0,0,10,10,2
Bruce Bivens,57795,LB,E CAROLINA,12,0,0,156,55.5,1,6,28,9.8,7.1,2,2,16.1,1,316,31,8,0,61.8,1,1,13,13.1,15.4,2,15.4,1,99,13,3
Terry Myrick,57801,LB,E MICHIGAN,12,1,0,160,69.7,0,5,35,11.6,11.4,4,1,12.9,2,345,40,7,1,71.2,0,1,12,15.3,16.7,2,12.5,1,98,15,2
Desean Boyd,57802,LB,E MICHIGAN,2,0,0,160,57.0,0,0,2,40.0,0.0,0,0,0.0,0,5,2,0,0,59.2,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Ventrell Miller,57809,LB,FLORIDA,11,0,0,163,84.6,3,5,20,10.3,15.0,3,0,35.0,3,204,21,11,0,83.0,2,3,12,20.3,16.7,2,29.2,1,64,13,6
James Houston,57810,LB,FLORIDA,11,0,0,163,78.3,3,5,13,13.1,0.0,0,2,61.5,4,107,14,12,0,68.5,3,3,10,29.7,0.0,0,60.0,3,37,11,9
Lacedrick Brunson,57811,LB,FLORIDA,9,0,0,163,72.5,1,0,11,14.5,9.1,1,0,22.7,2,76,11,3,0,65.6,0,0,4,16.7,0.0,0,25.0,1,24,4,1
Hosea Barnwell V,57818,LB,FAU,11,0,0,165,50.2,1,5,60,23.6,5.0,3,2,5.0,0,263,62,6,0,48.4,1,4,32,35.6,3.1,1,7.8,0,90,32,5
Akileis Leroy,57821,LB,FAU,12,0,0,165,81.2,9,5,72,23.8,5.6,4,2,18.1,6,315,75,20,0,73.5,3,3,21,30.0,4.8,1,23.8,2,70,21,8
DeCalon Brooks,57822,LB,FLORIDA ST,11,0,0,167,58.4,1,2,22,24.0,13.6,3,0,6.8,0,96,23,3,0,60.2,0,1,10,27.8,20.0,2,5.0,0,36,10,1
Leonard Warner III,57826,LB,FLORIDA ST,11,0,0,167,60.5,3,9,81,23.8,7.4,6,0,8.6,1,362,86,13,0,54.9,0,5,38,33.9,7.9,3,6.6,0,118,40,5
Mykal Walker,57834,ED,FRESNO ST,12,2,0,169,60.1,7,15,232,48.7,4.3,10,0,6.0,3,497,242,25,1,62.0,4,6,82,62.1,7.3,6,8.5,2,140,87,12
Alex Cruz,57835,ED,FRESNO ST,10,0,0,169,78.8,3,4,79,74.3,16.5,13,3,5.7,1,113,84,8,0,81.8,1,1,29,90.9,27.6,8,6.9,1,33,30,3
Jaden Hunter,57837,LB,W KENTUCKY,7,0,0,346,61.2,0,0,7,16.7,0.0,0,0,14.3,1,42,7,1,0,61.4,0,0,6,37.5,0.0,0,16.7,1,16,6,1
Nate McBride,57838,LB,GEORGIA,6,0,0,173,56.9,0,0,3,11.1,0.0,0,1,0.0,0,27,3,0,0,58.3,0,0,2,16.7,0.0,0,0.0,0,12,2,0
Monty Rice,57839,LB,GEORGIA,12,1,0,173,92.5,4,6,34,12.8,8.8,3,0,14.7,0,289,37,10,0,69.4,1,4,11,10.8,18.2,2,22.7,0,102,11,5
Robert Beal Jr.,57840,ED,GEORGIA,5,0,0,173,69.6,0,4,26,100.0,19.2,5,0,7.7,0,27,27,4,0,72.2,0,4,14,100.0,28.6,4,14.3,0,14,14,4
Walter Grant,57841,ED,GEORGIA,11,0,0,173,65.4,0,4,35,55.6,11.4,4,1,8.6,1,63,35,5,0,71.2,0,3,13,68.4,23.1,3,19.2,1,19,13,4
Stedman Waiters,57845,ED,GA SOUTHRN,1,0,0,174,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Chris Harris Jr.,57847,LB,GA SOUTHRN,12,0,0,174,63.0,0,2,19,20.6,10.5,2,0,5.3,0,97,20,2,0,69.3,0,2,9,33.3,22.2,2,11.1,0,27,9,2
Amaud Willis-Dalton,57851,LB,HOUSTON,7,0,0,182,65.5,0,4,6,7.0,16.7,1,1,33.3,0,100,7,4,0,60.9,0,2,4,14.7,25.0,1,25.0,0,34,5,2
David Anenih,57853,ED,HOUSTON,12,2,1,182,80.2,11,21,257,85.8,11.7,30,3,8.2,5,310,266,37,0,82.9,6,14,93,93.4,22.6,21,11.8,1,106,99,21
Derek Parish,57854,ED,HOUSTON,12,0,0,182,72.8,4,18,169,94.1,16.6,28,1,7.7,2,188,177,24,0,69.6,2,8,64,97.1,23.4,15,9.4,1,69,67,11
Marc Mondesir,57869,ED,ILLINOIS,3,0,0,187,57.8,0,0,16,100.0,6.3,1,0,0.0,0,17,17,0,0,54.7,0,0,6,100.0,0.0,0,0.0,0,7,7,0
Thomas Allen,57874,LB,INDIANA,8,0,0,190,61.5,0,0,6,11.5,16.7,1,0,0.0,0,52,6,0,0,,0,0,0,0.0,,0,,0,12,0,0
Jake Hummel,57879,LB,IOWA STATE,12,0,0,193,53.9,1,3,34,26.1,8.8,3,1,5.9,0,134,35,4,0,49.4,0,1,13,70.0,0.0,0,3.8,0,20,14,1
O'Rien Vance,57881,LB,IOWA STATE,11,0,0,193,78.5,7,16,84,26.1,15.5,13,0,20.8,6,330,86,29,0,90.1,3,8,36,59.4,27.8,10,29.2,5,64,38,16
Kyron Johnson,57890,LB,KANSAS,12,0,0,198,65.7,5,6,39,12.6,10.3,4,1,16.7,1,333,42,12,0,61.9,1,2,11,11.9,9.1,1,22.7,1,101,12,4
Jay Dineen,57893,LB,KANSAS,10,0,0,198,69.9,0,1,12,9.9,25.0,3,0,12.5,1,121,12,2,0,76.8,0,1,7,30.4,42.9,3,21.4,1,23,7,2
Da'Quan Patton,57896,LB,KANSAS ST,12,0,0,199,51.3,1,4,28,10.6,0.0,0,0,8.9,0,283,30,5,0,51.4,0,2,8,6.9,0.0,0,12.5,0,116,8,2
Cepeda Phillips,57900,LB,KENT STATE,12,0,1,201,83.4,2,8,70,25.2,18.6,13,3,10.0,2,309,78,12,0,90.1,1,3,31,34.7,29.0,9,9.7,1,101,35,5
Kesean Gamble,57903,ED,KENT STATE,12,0,0,201,63.6,4,9,128,56.1,10.9,14,0,7.4,3,246,138,16,0,62.3,2,8,55,72.6,14.5,8,10.9,1,84,61,11
William Nalty,57904,LB,KENTUCKY,1,0,0,202,57.3,0,0,2,15.4,0.0,0,0,0.0,0,13,2,0,0,,0,0,0,0.0,,0,,0,3,0,0
Jamin Davis,57905,LB,KENTUCKY,11,0,0,202,84.3,2,7,24,23.5,8.3,2,3,22.9,1,115,27,10,0,75.1,1,4,9,23.3,11.1,1,27.8,0,43,10,5
Jordan Wright,57907,ED,KENTUCKY,12,0,0,202,72.8,2,10,141,71.2,13.5,19,2,7.1,4,205,146,16,0,72.3,2,7,76,86.7,14.5,11,9.9,3,90,78,12
Josh Paschal,57908,ED,KENTUCKY,12,0,0,202,67.6,0,7,138,70.6,9.4,13,1,5.4,4,204,144,11,0,74.1,0,4,58,86.8,15.5,9,8.6,3,68,59,7
Amarii Jenkins,57917,LB,LIBERTY,8,0,0,206,62.5,0,1,8,9.1,0.0,0,1,18.8,1,88,8,2,0,59.6,0,0,1,3.6,0.0,0,0.0,0,28,1,0
Remington Green,57919,LB,LIBERTY,4,0,0,206,59.4,0,0,1,4.0,0.0,0,0,0.0,0,25,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
Solomon Ajayi,57921,LB,LIBERTY,12,0,0,206,62.2,4,6,37,10.8,5.4,2,5,16.2,1,352,38,11,0,61.3,1,2,7,7.1,14.3,1,21.4,0,99,7,3
Randy Hogan,57929,LB,LA TECH,4,0,0,208,56.4,1,0,2,13.3,0.0,0,0,25.0,0,15,2,1,0,58.3,1,0,1,33.3,0.0,0,50.0,0,3,1,1
Tristan Allen,57930,ED,LA TECH,11,0,0,208,56.5,1,2,85,70.6,2.4,2,0,4.1,2,126,89,5,0,58.7,0,1,31,89.2,3.2,1,4.8,1,37,33,2
Hunter Smith,57931,LB,LA MONROE,6,0,0,209,53.2,0,1,7,32.0,0.0,0,0,7.1,0,25,8,1,0,54.9,0,1,3,20.0,0.0,0,16.7,0,15,3,1
Rashaad Harding,57932,LB,LA MONROE,12,1,0,209,74.2,2,4,21,14.7,9.5,2,1,28.6,3,177,26,9,0,59.4,0,3,6,14.6,33.3,2,25.0,0,48,7,3
Nick Okeke,57936,ED,LOUISVILLE,12,0,0,210,57.4,0,3,74,60.0,2.7,2,0,3.4,1,125,75,4,0,55.3,0,2,21,65.6,4.8,1,4.8,0,32,21,2
Dorian Etheridge,57937,LB,LOUISVILLE,12,4,0,210,83.4,5,10,60,17.7,13.3,8,2,14.2,1,355,63,16,0,67.9,2,3,20,24.7,15.0,3,12.5,0,89,22,5
Tabarius Peterson,57939,ED,LOUISVILLE,12,0,0,210,61.8,3,12,221,99.1,7.7,17,2,3.4,0,232,230,15,0,60.6,1,5,54,98.3,11.1,6,5.6,0,60,59,6
Malik Clark,57940,ED,LOUISVILLE,12,0,0,210,59.2,0,5,96,100.0,7.3,7,0,3.6,1,98,98,6,0,54.5,0,1,20,100.0,5.0,1,2.5,0,21,21,1
Patrick Queen,57941,LB,LSU,12,0,0,211,66.7,4,7,54,16.6,11.1,6,2,12.0,1,343,57,12,0,63.8,1,3,22,19.7,13.6,3,9.1,0,122,24,4
Jacob Phillips,57942,LB,LSU,12,0,0,211,51.3,2,5,41,13.7,4.9,2,1,8.5,0,313,43,7,0,47.0,0,1,19,21.3,0.0,0,2.6,0,94,20,1
K'Lavon Chaisson,57945,ED,LSU,10,1,1,211,80.1,3,16,239,77.2,12.6,30,3,5.6,4,334,258,23,0,75.3,1,9,95,86.1,16.8,16,9.5,4,122,105,14
Domenick Murphy,57948,LB,MARSHALL,4,0,0,214,57.7,0,0,2,6.7,0.0,0,0,0.0,0,30,2,0,0,,0,0,0,0.0,,0,,0,8,0,0
Tyler Brown,57951,LB,MARSHALL,12,0,0,214,72.0,3,4,33,18.3,0.0,0,0,22.7,4,186,34,11,0,58.8,0,1,9,33.3,0.0,0,16.7,1,30,10,2
Jaquan Yulee,57953,ED,MARSHALL,2,0,0,214,72.7,2,1,19,64.5,15.8,3,0,13.2,1,31,20,4,0,60.6,1,0,9,90.0,11.1,1,5.6,0,10,9,1
Ace Eley,57955,LB,MARYLAND,11,0,0,215,62.7,5,6,49,15.1,6.1,3,0,13.3,1,332,50,12,0,67.9,1,5,22,19.5,13.6,3,18.2,1,113,22,7
J.J. Russell,57958,LB,MEMPHIS,12,0,0,218,64.1,3,6,53,19.4,9.4,5,4,12.3,2,304,59,11,0,67.8,2,6,22,25.3,18.2,4,18.2,0,99,25,8
Ryan Newton,57968,ED,MIAMI OH,1,0,0,221,64.7,0,0,7,100.0,14.3,1,0,0.0,0,7,7,0,0,64.3,0,0,1,100.0,100.0,1,0.0,0,1,1,0
Drew Singleton,57970,LB,RUTGERS,10,0,0,278,83.3,2,1,9,11.8,44.4,4,0,27.8,1,93,11,4,0,81.3,2,0,6,29.6,50.0,3,33.3,1,27,8,3
Josh Ross,57971,LB,MICHIGAN,3,0,0,222,68.8,1,0,7,19.0,0.0,0,1,7.1,0,42,8,1,0,,0,0,0,0.0,,0,,0,7,0,0
Jordan Anthony,57972,LB,MICHIGAN,6,0,0,222,52.6,2,0,8,26.7,0.0,0,0,12.5,0,30,8,2,0,,0,0,0,0.0,,0,,0,5,0,0
Brent Mossburg,57973,ED,MICH STATE,1,0,0,223,56.9,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,58.0,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Noah Harvey,57974,LB,MICH STATE,11,1,0,223,61.9,2,6,65,41.6,7.7,5,0,10.8,3,161,67,11,0,71.1,2,4,23,44.4,21.7,5,26.1,3,54,24,9
Antjuan Simmons,57975,LB,MICH STATE,12,2,0,223,69.4,1,10,101,22.7,8.9,9,0,9.4,4,463,105,15,1,68.4,1,5,44,30.9,11.4,5,15.9,4,152,47,10
DQ Thomas,57979,LB,MIDDLE TN,12,2,0,224,62.7,4,8,154,38.5,3.9,6,0,5.8,3,405,156,15,0,70.9,1,3,46,43.1,6.5,3,8.7,2,109,47,6
Brenden Williams,57985,ED,OLE MISS,5,0,0,226,70.8,1,1,19,79.2,26.3,5,0,5.3,0,24,19,2,0,61.2,1,1,14,82.4,14.3,2,7.1,0,17,14,2
Momo Sanogo,57986,LB,OLE MISS,1,0,0,226,67.6,0,2,2,8.0,100.0,2,0,50.0,0,25,2,2,0,,0,0,0,0.0,,0,,0,3,0,0
Willie Gay,57987,LB,MISS STATE,4,1,2,227,76.2,3,3,18,30.4,11.1,2,2,16.7,0,69,21,6,0,59.4,0,0,8,42.9,12.5,1,0.0,0,21,9,0
Jamal Brooks,57996,LB,MISSOURI,5,0,0,229,67.1,0,4,4,8.2,25.0,1,0,50.0,0,49,4,4,0,67.5,0,3,2,13.3,50.0,1,75.0,0,15,2,3
Austin Talbert-Loving,58010,LB,NAVY,2,0,0,237,75.1,1,0,4,26.7,0.0,0,0,37.5,1,15,4,2,0,67.7,1,0,2,33.3,0.0,0,25.0,0,6,2,1
Ian Blake,58012,ED,NAVY,2,0,0,237,56.9,0,0,3,42.9,0.0,0,0,0.0,0,7,3,0,0,57.7,0,0,2,66.7,0.0,0,0.0,0,3,2,0
Andrew Ward,58023,LB,C MICHIGAN,8,0,0,134,55.6,1,0,9,12.5,0.0,0,1,5.6,0,72,9,1,0,57.6,1,0,2,10.0,0.0,0,25.0,0,20,2,1
Avery Roberts,58025,LB,OREGON ST,11,0,0,265,68.3,7,9,90,26.0,14.4,13,1,10.0,1,373,97,17,0,66.2,2,8,41,30.3,17.1,7,12.2,0,142,43,10
Mar'Quette Jackson,58026,CB,NEVADA,8,0,0,239,59.6,0,0,2,2.0,0.0,0,0,0.0,0,102,2,0,0,,0,0,0,0.0,,0,,0,21,0,0
Trevor Price,58030,LB,NEVADA,1,0,0,239,58.0,0,0,4,25.0,0.0,0,0,0.0,0,16,4,0,0,59.2,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Kyle Adams,58031,LB,NEVADA,12,0,0,239,54.5,1,3,59,28.7,3.4,2,0,3.4,0,209,60,4,0,55.0,0,1,18,72.0,5.6,1,2.8,0,25,18,1
Lamin Touray,58033,LB,NEVADA,10,0,0,239,59.1,1,0,6,11.3,16.7,1,0,8.3,0,62,7,1,0,66.0,1,0,2,15.4,50.0,1,25.0,0,13,2,1
Brandon Shook,58037,LB,NEW MEXICO,12,0,0,241,51.5,1,3,15,23.5,0.0,0,1,13.3,0,68,16,4,0,52.8,0,1,8,44.4,0.0,0,6.3,0,18,8,1
Trevor Brohard,58042,LB,NEW MEX ST,2,0,0,242,52.3,0,1,14,36.8,0.0,0,0,3.6,0,38,14,1,0,53.8,0,0,6,42.9,0.0,0,0.0,0,14,6,0
Jeremiah Gemmel,58043,LB,N CAROLINA,12,0,1,245,64.2,2,10,83,19.8,8.4,7,3,12.0,4,430,85,16,0,58.0,1,3,33,21.9,9.1,3,9.1,1,151,33,5
Louis Acceus,58047,LB,NC STATE,8,0,0,248,74.1,0,10,74,27.2,14.9,11,0,13.5,5,287,78,15,0,72.2,0,2,26,58.7,15.4,4,15.4,3,46,27,5
Isaiah Moore,58049,LB,NC STATE,11,0,1,248,58.9,4,15,114,34.2,7.9,9,2,11.0,3,360,123,22,0,60.2,0,5,33,64.9,12.1,4,13.6,2,57,37,7
Jordan Cole,58069,LB,N ILLINOIS,10,0,0,254,55.5,0,4,40,16.4,10.0,4,1,7.5,1,262,43,5,0,54.8,0,2,9,13.5,22.2,2,11.1,0,74,10,2
Rayshawn Gay,58071,LB,N ILLINOIS,1,0,0,254,74.7,1,0,3,21.4,33.3,1,0,16.7,0,14,3,1,0,76.6,1,0,2,25.0,50.0,1,25.0,0,8,2,1
Michael Kennedy,58072,ED,N ILLINOIS,9,1,0,254,65.2,0,1,46,88.5,10.9,5,0,3.3,1,52,46,2,0,66.7,0,0,14,100.0,14.3,2,7.1,1,14,14,1
Chris Bergin,58080,S,NWESTERN,12,0,0,256,64.9,2,1,27,9.4,0.0,0,0,9.3,1,298,28,4,0,63.5,1,0,3,6.0,0.0,0,16.7,0,50,3,1
Blake Gallagher,58083,LB,NWESTERN,12,0,0,256,54.3,3,5,35,9.6,2.9,1,0,11.4,0,385,37,8,0,57.8,1,1,7,9.2,0.0,0,14.3,0,87,8,2
Jeremiah Owusu-Koramoah,58089,LB,NOTRE DAME,12,1,0,258,70.0,0,7,46,15.8,13.0,6,1,14.1,3,316,50,10,0,67.8,0,1,12,15.5,25.0,3,12.5,1,84,13,2
Drew White,58090,LB,NOTRE DAME,12,0,0,258,77.5,1,2,24,9.0,16.7,4,0,18.8,3,268,24,6,0,67.2,1,2,9,13.6,22.2,2,16.7,0,66,9,3
T.J. Robinson,58092,LB,OHIO,2,0,0,259,66.9,0,1,2,40.0,50.0,1,0,25.0,0,5,2,1,0,,0,0,0,0.0,,0,,0,1,0,0
Pete Werner,58093,LB,OHIO STATE,12,0,0,260,47.3,1,4,17,6.4,0.0,0,1,14.7,0,265,17,5,0,47.1,0,2,4,5.1,0.0,0,25.0,0,78,4,2
Baron Browning,58095,LB,OHIO STATE,10,0,0,260,73.7,3,6,45,25.4,11.1,5,1,21.1,5,181,46,14,0,55.6,0,4,19,26.4,10.5,2,10.5,0,72,19,4
Levi Draper,58097,LB,OKLAHOMA,4,0,0,261,56.3,0,0,3,16.7,0.0,0,0,0.0,0,18,3,0,0,59.5,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Kenneth Murray Jr.,58099,LB,OKLAHOMA,12,0,0,261,60.4,6,6,66,19.0,3.0,2,2,15.2,4,399,76,16,0,55.4,3,2,28,28.4,3.6,1,12.5,1,116,33,6
