player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Montre Miller,76568,CB,KENT STATE,11,0,0,201,57.5,0,0,2,0.5,0.0,0,7,0.0,0,428,2,0,0,,0,0,0,0.0,,0,,0,133,0,0
Jeremiah Lewis,76571,CB,DUKE,11,0,2,154,59.8,0,0,1,0.4,0.0,0,4,0.0,0,264,1,0,0,,0,0,0,0.0,,0,,0,122,0,0
Taiyon Palmer,76574,CB,TROY,12,0,0,318,53.8,0,1,2,1.4,0.0,0,3,25.0,0,146,2,1,0,,0,0,0,0.0,,0,,0,50,0,0
Kyler McMichael,76577,CB,N CAROLINA,11,0,0,245,58.6,0,0,1,0.4,0.0,0,2,0.0,0,262,1,0,0,,0,0,0,0.0,,0,,0,101,0,0
Mario Goodrich,76578,CB,CLEMSON,11,0,1,140,55.4,0,1,4,1.2,0.0,0,2,12.5,0,333,4,1,0,,0,0,0,0.0,,0,,0,117,0,0
Arquon Bush,76582,CB,CINCINNATI,12,0,0,138,68.8,1,2,4,1.2,25.0,1,3,37.5,0,329,4,3,0,60.0,1,0,1,1.0,0.0,0,50.0,0,103,1,1
Ar'mani Johnson,76586,CB,SMU,10,1,0,287,57.6,1,1,10,5.6,0.0,0,2,10.0,0,195,11,2,1,60.7,1,1,6,7.5,0.0,0,16.7,0,80,6,2
Tanner McCalister,76591,S,OKLA STATE,12,0,0,262,60.0,1,4,13,3.7,0.0,0,4,19.2,0,349,13,5,0,61.1,0,4,7,6.0,0.0,0,28.6,0,116,7,4
John Gregory,76593,CB,OHIO,12,0,0,259,53.1,0,0,5,1.7,0.0,0,5,0.0,0,295,5,0,0,56.1,0,0,2,2.4,0.0,0,0.0,0,85,2,0
Justin Birchette,76620,CB,OHIO,9,0,0,259,57.7,0,0,3,1.5,0.0,0,4,0.0,0,199,3,0,0,59.7,0,0,1,1.5,0.0,0,0.0,0,68,1,0
Jaiden Woodbey,76624,S,BOSTON COL,12,2,0,121,69.7,1,2,24,8.8,0.0,0,4,10.4,1,285,25,4,0,62.6,1,0,5,5.3,0.0,0,30.0,1,95,5,2
Judson Tallandier II,76630,S,PITTSBURGH,8,0,0,268,60.0,1,0,1,1.1,0.0,0,0,50.0,0,94,1,1,0,,0,0,0,0.0,,0,,0,19,0,0
Elijah Jones,76632,CB,BOSTON COL,12,0,0,121,61.0,0,2,5,1.7,20.0,1,4,20.0,0,354,6,2,0,54.2,0,1,2,2.6,0.0,0,25.0,0,114,3,1
Jason Maitre,76634,S,BOSTON COL,8,0,0,121,71.1,0,0,3,1.7,0.0,0,0,33.3,1,181,3,1,0,,0,0,0,0.0,,0,,0,48,0,0
Zion Keith,76637,CB,WAKE,11,0,0,339,55.5,0,1,2,0.8,0.0,0,4,25.0,0,261,2,1,0,55.5,0,1,2,2.0,0.0,0,25.0,0,100,2,1
Nasir Greer,76638,S,WAKE,5,0,0,339,54.7,0,1,2,2.4,0.0,0,0,25.0,0,82,2,1,0,54.7,0,1,2,5.9,0.0,0,25.0,0,34,2,1
Brendan Radley-Hiles,76640,CB,WASHINGTON,11,2,0,340,79.5,3,5,22,7.5,18.2,4,2,27.3,2,294,22,10,0,67.0,1,3,9,11.4,22.2,2,44.4,2,79,9,6
Bryson Richardson,76646,S,UMASS,5,0,0,216,60.0,0,0,0,1.0,,0,0,,0,96,1,0,0,,0,0,0,0.0,,0,,0,24,0,0
DeAndre Hollins,76647,CB,N CAROLINA,2,0,0,245,59.6,0,0,1,5.6,0.0,0,1,0.0,0,18,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
Trey Morrison,76650,S,N CAROLINA,12,0,0,245,54.8,0,1,6,1.6,0.0,0,3,8.3,0,385,6,1,0,57.5,0,0,2,1.1,0.0,0,0.0,0,178,2,0
Damel Hickman,76651,CB,E CAROLINA,2,0,0,156,71.3,0,0,1,25.0,0.0,0,0,100.0,1,4,1,1,0,,0,0,0,0.0,,0,,0,1,0,0
Jaylon King,76652,S,GA TECH,11,0,0,176,55.8,0,1,8,7.1,0.0,0,0,6.3,0,113,8,1,0,,0,0,0,0.0,,0,,0,21,0,0
Zamari Walton,76654,CB,GA TECH,10,0,0,176,65.2,0,0,6,4.0,0.0,0,1,16.7,1,149,6,1,0,,0,0,0,0.0,,0,,0,34,0,0
Juanyeh Thomas,76655,S,GA TECH,12,0,0,176,69.2,0,1,1,0.3,0.0,0,3,50.0,0,365,1,1,0,65.9,0,1,0,0.0,,0,,0,86,0,1
Heskin Smith,76658,CB,KENT STATE,4,0,0,201,60.0,0,0,1,6.7,0.0,0,0,0.0,0,15,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
Coen King,76659,S,VIRGINIA,11,0,0,335,60.0,2,0,13,4.9,7.7,1,2,7.7,0,264,13,2,0,56.6,0,0,3,3.6,0.0,0,0.0,0,84,3,0
Chamarri Conner,76662,CB,VA TECH,12,0,0,337,65.0,3,6,40,9.8,5.0,2,2,16.3,2,429,42,11,0,60.2,2,3,15,10.9,6.7,1,16.7,0,156,17,5
Jermaine Waller,76664,CB,VA TECH,10,1,1,337,73.6,1,1,4,1.4,0.0,0,6,25.0,0,282,4,2,0,,0,0,0,0.0,,0,,0,93,0,0
Nasir Peoples,76665,S,VA TECH,12,0,0,337,64.4,0,3,10,3.1,0.0,0,0,15.0,0,421,13,3,0,56.9,0,0,1,2.0,0.0,0,0.0,0,150,3,0
Tanner Ingle,76667,S,NC STATE,12,0,1,248,74.6,2,8,29,6.3,20.7,6,6,17.2,0,492,31,10,0,80.0,1,3,8,9.4,37.5,3,25.0,0,96,9,4
Gilbert Frierson,76668,LB,MIAMI FL,12,0,0,220,57.5,2,6,62,26.8,1.6,1,3,8.1,1,239,64,9,0,57.4,0,4,27,32.5,0.0,0,11.1,1,83,27,5
Al Blades Jr.,76669,CB,MIAMI FL,3,0,0,220,60.0,0,0,1,3.1,0.0,0,0,0.0,0,32,1,0,0,,0,0,0,0.0,,0,,0,9,0,0
DJ Ivey,76670,CB,MIAMI FL,12,0,0,220,62.9,0,1,6,2.3,0.0,0,1,25.0,1,263,6,2,0,53.9,0,0,2,2.3,0.0,0,0.0,0,86,2,0
Gurvan Hall Jr.,76671,CB,MIAMI FL,6,0,0,220,54.8,0,0,5,2.7,0.0,0,2,0.0,0,184,5,0,0,56.3,0,0,2,3.4,0.0,0,0.0,0,58,2,0
Michael McMorris,76674,CB,NAVY,12,1,0,237,93.5,0,0,7,2.3,28.6,2,1,28.6,2,310,7,2,0,93.5,0,0,2,3.5,50.0,1,50.0,1,57,2,1
Mitchell West,76676,S,NAVY,2,0,0,237,60.0,0,1,1,2.8,0.0,0,0,50.0,0,36,1,1,0,,0,0,0,0.0,,0,,0,12,0,0
Jamal Glenn,76677,CB,NAVY,12,0,0,237,54.3,0,2,5,1.6,0.0,0,4,40.0,1,314,5,3,0,67.5,0,1,3,5.2,0.0,0,50.0,1,58,3,2
Jeremy Webb,76681,CB,KANSAS,11,0,1,198,56.2,0,0,3,1.5,0.0,0,6,0.0,0,198,3,0,0,,0,0,0,0.0,,0,,0,58,0,0
Dyllon Lester,76682,S,UCF,9,0,0,323,61.9,0,0,7,3.4,14.3,1,0,0.0,0,205,7,0,0,55.9,0,0,3,4.3,0.0,0,0.0,0,69,3,0
Jermaine McMillian,76684,LB,UCF,1,0,0,323,59.2,0,0,1,33.3,0.0,0,0,0.0,0,3,1,0,0,59.2,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Derek Gainous,76685,S,UCF,4,0,0,323,59.1,0,0,1,7.1,0.0,0,0,0.0,0,14,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
Quindell Johnson,76689,S,MEMPHIS,12,1,0,218,72.6,0,0,9,1.7,0.0,0,2,11.1,1,517,9,1,0,59.9,0,0,1,0.7,0.0,0,0.0,0,142,1,0
Keyshawn Paul,76700,CB,TEMPLE,11,0,0,306,60.0,0,0,1,0.5,0.0,0,6,0.0,0,221,1,0,0,,0,0,0,0.0,,0,,0,23,0,0
Myles Berry,76702,LB,E CAROLINA,12,0,0,156,61.9,1,10,62,18.3,12.9,8,1,8.9,0,360,66,11,0,58.7,0,5,27,24.8,14.8,4,9.3,0,113,28,5
Jordan Morrison,76703,LB,UCONN,4,0,0,146,66.2,0,1,4,13.8,25.0,1,0,12.5,0,29,4,1,0,68.1,0,1,2,28.6,50.0,1,25.0,0,7,2,1
Gleson Sprewell,76707,S,HOUSTON,12,0,0,182,54.9,0,0,3,3.4,0.0,0,1,0.0,0,88,3,0,0,57.0,0,0,2,4.4,0.0,0,0.0,0,45,2,0
Torey Richardson,76711,CB,UTEP,12,0,0,330,54.0,0,0,2,0.5,0.0,0,6,0.0,0,367,2,0,0,55.4,0,0,1,0.9,0.0,0,0.0,0,113,1,0
Warren Saba,76713,S,E CAROLINA,12,0,0,156,57.5,0,0,4,1.6,0.0,0,2,0.0,0,255,4,0,0,60.0,0,0,1,1.5,0.0,0,0.0,0,65,1,0
Nolan Johnson,76714,CB,E CAROLINA,10,0,0,156,60.0,0,0,1,0.9,0.0,0,1,0.0,0,116,1,0,0,,0,0,0,0.0,,0,,0,28,0,0
Jalen Green,76723,S,MISS STATE,12,0,0,227,56.9,2,3,16,4.1,18.8,3,1,15.6,0,392,16,5,0,47.2,2,2,6,5.0,0.0,0,33.3,0,119,6,4
Anthony Cook,76724,CB,TEXAS,12,0,0,311,86.9,1,4,24,8.3,12.5,3,1,14.6,1,312,26,6,0,61.8,0,1,6,6.3,16.7,1,8.3,0,95,6,1
B.J. Foster,76728,S,TEXAS,12,0,0,311,63.9,1,2,4,1.2,0.0,0,0,37.5,0,338,4,3,0,59.1,0,0,1,1.1,0.0,0,0.0,0,93,1,0
DeMarvion Overshown,76729,LB,TEXAS,11,0,0,311,65.0,4,9,37,13.4,8.1,3,1,23.0,2,276,37,15,0,60.6,1,5,13,17.3,15.4,2,23.1,0,75,13,6
Anthony Johnson Jr.,76736,CB,IOWA STATE,12,0,0,193,67.8,0,1,10,2.9,10.0,1,3,15.0,1,342,10,2,0,55.3,0,0,2,3.6,0.0,0,0.0,0,55,2,0
Ekow Boye-Doe,76742,CB,KANSAS ST,12,0,0,199,58.7,0,2,6,1.7,0.0,0,0,16.7,0,353,6,2,0,59.2,0,0,1,2.0,0.0,0,0.0,0,51,1,0
Wayne Jones,76744,LB,KANSAS ST,11,0,0,199,63.0,2,0,13,20.3,7.7,1,1,7.7,0,64,13,2,0,,0,0,0,0.0,,0,,0,5,0,0
Lance Robinson,76747,CB,TULANE,10,0,0,319,59.6,0,0,1,0.7,0.0,0,2,0.0,0,142,1,0,0,,0,0,0,0.0,,0,,0,48,0,0
Cecil Singleton Jr.,76760,S,MIAMI OH,9,0,0,221,66.3,0,1,5,1.8,40.0,2,1,10.0,0,274,5,1,0,,0,0,0,0.0,,0,,0,107,0,0
Nate Bauer,76764,S,TOLEDO,12,0,0,316,79.0,0,1,3,1.1,66.7,2,1,50.0,1,281,3,2,0,80.0,0,0,2,1.9,100.0,2,50.0,1,106,2,1
Zaire Barnes,76766,LB,W MICHIGAN,12,0,0,347,65.8,2,6,61,16.8,6.6,4,2,11.5,3,374,63,11,0,68.8,2,5,34,21.2,8.8,3,16.2,2,165,35,9
Jake Moertl,76771,S,W MICHIGAN,12,0,0,347,66.3,1,0,3,1.3,33.3,1,2,50.0,1,318,4,2,0,,0,0,0,0.0,,0,,0,136,0,0
Caleb Biggers,76772,CB,BOISE ST,12,0,0,120,58.3,0,0,2,0.7,0.0,0,1,0.0,0,281,2,0,0,,0,0,0,0.0,,0,,0,76,0,0
EJ Williams,76779,S,E MICHIGAN,8,0,0,160,68.9,0,0,5,8.6,20.0,1,0,20.0,1,58,5,1,0,68.9,0,0,5,25.0,20.0,1,20.0,1,20,5,1
Rolliann Sturkey,76786,CB,C MICHIGAN,10,0,0,134,70.2,0,1,1,0.5,100.0,1,3,50.0,0,187,1,1,0,70.2,0,1,1,1.3,100.0,1,50.0,0,75,1,1
Reggie Corner Jr.,76788,LB,AKRON,4,0,0,102,68.5,0,0,3,11.5,0.0,0,0,33.3,1,26,3,1,0,72.1,0,0,1,11.1,0.0,0,100.0,1,9,1,1
Charlie Thomas III,76790,LB,GA TECH,12,0,0,176,58.3,1,10,71,24.0,4.2,3,0,12.0,3,300,72,14,0,56.0,1,5,35,50.0,5.7,2,11.4,1,70,35,7
D'Shawn Jamison,76791,CB,TEXAS,12,0,0,311,58.7,2,1,9,2.8,0.0,0,0,16.7,0,327,9,3,0,54.0,1,0,2,2.3,0.0,0,25.0,0,88,2,1
Dennis Briggs Jr.,76792,DI,FLORIDA ST,4,0,0,167,83.9,3,10,100,100.0,20.0,20,0,7.5,1,105,105,14,0,82.3,2,6,47,100.0,23.4,11,8.5,0,51,51,8
Jamarcus Chatman,76793,DI,TROY,6,0,0,318,54.0,0,0,19,100.0,0.0,0,0,0.0,0,19,19,0,0,56.3,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Jarrett Jackson,76795,DI,FLORIDA ST,10,1,0,167,64.0,2,3,96,100.0,6.3,6,0,3.6,1,97,97,6,1,67.0,2,1,38,100.0,10.5,4,6.6,1,39,39,4
Dayna Kinnaird,76796,DI,LOUISVILLE,7,0,0,210,58.2,2,0,25,96.3,0.0,0,0,4.0,0,27,26,2,0,56.3,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Thurman Geathers,76797,ED,ARK STATE,10,0,0,113,62.9,0,3,44,100.0,4.5,2,0,5.7,1,46,46,4,0,57.6,0,1,12,100.0,16.7,2,4.2,0,12,12,1
Chris Collins,76798,ED,N CAROLINA,11,0,0,245,58.3,1,8,84,73.9,6.0,5,0,7.7,2,119,88,11,0,62.8,0,5,31,81.6,16.1,5,11.3,1,38,31,6
Xavier Thomas,76807,ED,CLEMSON,11,1,0,140,76.2,6,25,241,94.4,14.1,34,1,8.5,5,269,254,36,0,85.5,3,15,82,92.7,28.0,23,15.9,4,96,89,22
KJ Henry,76808,ED,CLEMSON,12,0,0,140,69.7,5,11,170,93.2,9.4,16,0,7.1,4,192,179,20,0,77.0,3,4,51,90.5,15.7,8,12.7,3,63,57,10
Justin Mascoll,76809,ED,CLEMSON,10,1,0,140,52.8,3,5,90,91.3,3.3,3,2,4.4,0,103,94,8,0,52.7,1,1,30,88.6,3.3,1,3.3,0,35,31,2
Myjai Sanders,76816,ED,CINCINNATI,12,6,2,138,84.5,1,42,311,97.3,16.7,52,10,8.2,4,337,328,47,0,73.2,1,19,98,94.5,24.5,24,10.2,0,109,103,20
Mychal Keys,76817,ED,CINCINNATI,6,0,0,138,62.9,0,1,17,100.0,5.9,1,0,2.9,0,20,20,1,0,56.1,0,1,3,100.0,0.0,0,16.7,0,3,3,1
Deven Lamp,76819,ED,TULSA,12,1,0,320,66.2,3,10,164,100.0,11.6,19,3,5.8,3,172,172,16,0,63.0,0,4,22,100.0,13.6,3,13.6,1,23,23,5
Cullen Wick,76820,ED,TULSA,6,0,0,320,68.8,1,3,85,100.0,12.9,11,2,4.7,2,88,88,6,0,66.1,0,1,14,100.0,14.3,2,10.7,1,14,14,2
Gary Wiley,76821,ED,SMU,12,1,0,287,69.7,8,12,188,71.6,13.8,26,1,8.0,5,275,197,25,0,68.6,5,7,97,85.6,18.6,18,9.3,3,118,101,15
Alfred Thomas,76822,DI,TULANE,3,0,0,319,73.3,0,4,24,100.0,12.5,3,0,12.5,1,25,25,5,0,82.9,0,1,6,100.0,33.3,2,25.0,1,6,6,2
Noah Seiden,76826,DI,TULANE,12,0,0,319,65.4,2,6,181,100.0,7.2,13,1,3.9,3,185,185,11,0,67.6,1,4,65,100.0,10.8,7,5.4,1,68,68,6
Brayden Utley,76833,DI,BAYLOR,12,1,0,118,60.0,2,3,144,100.0,3.5,5,0,2.4,1,148,148,6,0,64.1,2,2,52,100.0,7.7,4,5.8,1,53,53,5
Josh Landry,76834,DI,BAYLOR,9,0,0,118,62.7,0,6,44,97.9,11.4,5,0,6.8,0,47,46,6,0,64.0,0,4,26,100.0,15.4,4,7.7,0,27,27,4
Zach Petersen,76835,ED,IOWA STATE,12,1,0,193,64.1,2,14,200,99.5,10.5,21,0,4.5,1,211,210,17,0,60.2,0,5,28,96.9,14.3,4,8.9,0,32,31,5
Tyler Lacy,76836,ED,OKLA STATE,12,1,0,262,66.4,10,22,310,100.0,9.0,28,1,6.1,3,328,328,35,0,57.0,3,8,109,100.0,9.2,10,6.0,1,115,115,12
Ochaun Mathis,76838,ED,TCU,12,3,0,305,68.8,6,20,267,93.8,12.0,32,5,6.4,4,308,289,30,0,70.2,1,10,89,93.1,20.2,18,10.7,4,101,94,15
Will McDonald IV,76842,ED,IOWA STATE,12,4,0,193,84.4,7,21,239,95.8,17.6,42,0,11.3,13,260,249,41,0,74.3,0,9,48,92.6,25.0,12,21.9,6,54,50,15
Cartez Crook-Jones,76846,ED,KANSAS ST,5,0,0,199,52.2,0,0,14,100.0,0.0,0,0,0.0,0,16,16,0,0,56.7,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Spencer Trussell,76848,ED,KANSAS ST,9,0,1,199,61.6,1,6,105,98.2,8.6,9,1,4.3,1,112,110,8,0,68.6,1,2,14,100.0,28.6,4,10.7,0,15,15,3
Desjuan Johnson,76850,ED,TOLEDO,12,0,0,316,71.9,7,12,287,99.4,9.4,27,4,5.1,5,308,306,24,0,76.1,2,7,111,99.2,13.5,15,8.6,5,122,121,14
Terrance Taylor,76852,ED,TOLEDO,6,3,1,316,87.5,1,10,98,92.9,25.5,25,2,8.7,3,112,104,14,0,76.4,0,3,31,91.2,32.3,10,14.5,3,34,31,6
Jamal Hines,76853,ED,TOLEDO,12,8,1,316,76.7,1,11,293,91.3,9.9,29,3,6.5,13,345,315,25,2,69.5,0,7,116,88.9,12.9,15,9.1,7,144,128,14
Jack Sape,76858,DI,BALL ST,10,0,0,117,60.9,0,4,115,100.0,5.2,6,0,2.6,1,123,123,5,0,59.9,0,1,27,100.0,11.1,3,1.9,0,29,29,1
Jalen Redmond,76861,DI,OKLAHOMA,7,0,0,261,76.1,7,15,158,100.0,12.0,19,1,8.2,2,172,172,24,0,62.4,2,6,55,100.0,5.5,3,10.9,2,59,59,10
Robert Cooper,76863,DI,FLORIDA ST,12,0,0,167,73.4,2,21,231,100.0,10.4,24,4,6.3,3,241,241,26,0,72.1,1,12,84,100.0,15.5,13,8.9,1,88,88,14
John Morgan III,76865,ED,PITTSBURGH,12,1,1,268,63.7,8,9,199,97.7,6.5,13,3,7.3,6,216,211,23,0,62.0,2,3,60,95.5,10.0,6,10.8,4,67,64,9
Noah Palmer,76866,DI,PITTSBURGH,1,0,0,268,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Devin Danielson,76867,DI,PITTSBURGH,12,0,0,268,60.2,0,3,126,100.0,2.4,3,0,1.2,0,137,137,3,0,63.7,0,2,32,100.0,9.4,3,3.1,0,35,35,2
Chris Maloney,76868,ED,PITTSBURGH,9,0,0,268,64.8,0,3,42,100.0,7.1,3,0,3.6,0,50,50,3,0,64.1,0,0,9,100.0,11.1,1,0.0,0,9,9,0
Rondell Bothroyd,76873,ED,WAKE,12,0,0,339,65.2,2,22,304,98.5,10.2,31,1,6.3,7,326,321,31,0,66.1,1,14,113,98.4,14.2,16,11.1,5,122,120,20
Dion Bergan Jr.,76874,DI,WAKE,12,1,0,339,60.7,1,5,185,100.0,4.9,9,0,2.2,1,204,204,7,1,65.0,0,4,61,100.0,9.8,6,3.3,0,68,68,4
Royce Francis,76876,ED,WAKE,5,0,0,339,65.3,0,2,19,100.0,10.5,2,0,5.3,0,19,19,2,0,66.0,0,2,4,100.0,25.0,1,25.0,0,4,4,2
Caleb Okechukwu,76877,ED,SYRACUSE,12,0,0,304,57.5,0,5,127,100.0,5.5,7,1,2.8,1,134,134,6,0,61.9,0,3,29,100.0,13.8,4,8.6,1,34,34,4
Alex Nobles,76878,ED,N CAROLINA,2,0,0,245,55.2,0,1,8,100.0,0.0,0,0,6.3,0,8,8,1,0,56.9,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Ja'Quon Griffin,76882,DI,GA TECH,10,0,0,176,68.8,1,2,101,99.1,6.9,7,1,3.5,2,110,109,5,0,73.5,1,2,31,100.0,12.9,4,4.8,0,33,33,3
T.K. Chimedza,76883,DI,GA TECH,9,0,0,176,56.4,0,1,68,100.0,0.0,0,0,2.2,1,71,71,2,0,60.1,0,0,13,100.0,0.0,0,7.7,1,14,14,1
Aaron Faumui,76885,ED,VIRGINIA,12,0,1,335,60.4,4,9,217,100.0,6.5,14,4,3.5,1,227,227,14,0,60.3,3,2,54,100.0,9.3,5,6.5,1,54,54,6
Eli Adams,76886,ED,VA TECH,12,0,0,337,64.1,1,3,80,85.9,10.0,8,0,3.8,1,99,85,5,0,74.0,1,3,28,90.9,28.6,8,7.1,0,33,30,4
Nesta Jade Silvera,76888,DI,MIAMI FL,11,0,0,220,68.2,0,17,220,97.0,9.5,21,0,4.3,1,232,225,18,0,65.4,0,11,67,97.2,13.4,9,8.2,0,71,69,11
Jordan Miller,76890,DI,MIAMI FL,10,0,0,220,56.2,1,2,122,100.0,1.6,2,2,2.0,1,127,127,4,0,55.4,0,1,35,100.0,0.0,0,4.3,1,36,36,2
Deondrae Williams,76892,DI,NAVY,11,0,0,237,53.6,0,2,77,100.0,2.6,2,1,1.3,0,79,79,2,0,57.0,0,1,14,100.0,7.1,1,3.6,0,16,16,1
Lwal Uguak,76898,DI,UCONN,10,2,0,146,65.2,1,15,224,100.0,9.8,22,0,3.6,0,229,229,16,0,63.1,0,7,69,100.0,14.5,10,5.1,0,70,70,7
Randy Charlton,76902,ED,MISS STATE,12,0,0,227,67.7,5,23,268,94.6,11.2,30,1,6.3,3,296,280,31,0,70.4,3,11,80,94.2,20.0,16,10.0,1,86,81,15
Landon Woodson,76904,ED,UCF,10,0,0,323,61.9,3,4,98,87.7,6.1,6,0,4.6,1,114,100,8,0,66.3,2,2,26,92.9,11.5,3,11.5,1,28,26,5
Tyrese Black,76906,DI,LA MONROE,1,0,0,209,59.4,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Travis Jones,76914,DI,UCONN,11,0,0,146,78.8,7,14,296,100.0,9.5,28,1,4.9,4,313,313,25,0,90.9,6,5,79,100.0,21.5,17,10.8,3,86,86,14
Pierce DeVaughn,76916,ED,UCONN,11,1,0,146,59.4,3,5,160,99.4,6.3,10,1,3.1,1,166,165,9,0,61.8,1,2,45,100.0,11.1,5,5.6,1,47,47,4
Logan Hall,76919,DI,HOUSTON,12,0,1,182,85.0,7,16,257,100.0,13.6,35,3,6.8,6,280,280,29,0,81.1,5,9,95,100.0,17.9,17,11.6,4,102,102,18
Woo Scott,76922,DI,E MICHIGAN,12,0,0,160,57.9,0,3,119,100.0,2.5,3,0,2.1,1,124,124,4,0,62.0,0,0,21,100.0,4.8,1,4.8,1,21,21,1
Moro Ojomo,76927,DI,TEXAS,12,1,1,311,66.6,2,10,215,100.0,7.9,17,5,2.8,0,221,221,12,0,63.7,0,5,61,100.0,11.5,7,4.1,0,61,61,5
Keondre Coburn,76928,DI,TEXAS,12,0,0,311,59.2,0,2,203,100.0,2.0,4,3,1.0,1,211,211,3,0,57.6,0,1,50,100.0,2.0,1,3.0,1,52,52,2
Dante Stills,76937,DI,W VIRGINIA,12,1,0,343,67.8,7,14,321,100.0,9.0,29,0,5.5,7,331,331,28,0,66.4,2,5,77,100.0,14.3,11,11.0,5,81,81,12
Jaylon Hutchings,76940,DI,TEXAS TECH,12,0,0,315,65.1,3,12,255,99.6,5.9,15,2,4.5,4,271,270,19,0,64.8,0,4,56,98.4,7.1,4,7.1,2,61,60,6
Karl Brooks,76941,ED,BOWL GREEN,12,0,0,122,84.2,3,25,243,100.0,20.2,49,5,9.1,8,256,256,36,0,86.1,2,19,91,100.0,30.8,28,17.0,5,98,98,26
Andre Carter,76957,ED,W MICHIGAN,11,0,4,347,76.5,6,18,183,96.6,12.6,23,8,8.2,3,203,196,27,0,84.5,5,14,77,97.7,19.5,15,16.2,3,88,86,22
Braden Fiske,76958,DI,W MICHIGAN,11,0,1,347,80.1,5,19,192,98.6,15.6,30,6,7.8,3,210,207,27,0,82.2,4,11,78,100.0,24.4,19,13.5,3,86,86,18
Jeffrey Griffin Jr.,76961,DI,N ILLINOIS,5,0,0,254,67.7,0,2,29,100.0,10.3,3,0,3.4,0,29,29,2,0,57.1,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Carter Stagner,76965,ED,E MICHIGAN,6,0,0,160,56.8,0,3,33,100.0,6.1,2,0,4.5,0,35,35,3,0,56.4,0,2,15,100.0,6.7,1,6.7,0,17,17,2
Rafe Reyes,76967,DI,E MICHIGAN,1,0,0,160,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Mikey Haney,76969,ED,E MICHIGAN,12,2,0,160,60.2,4,9,223,95.0,6.3,14,1,4.3,3,241,229,16,0,57.1,1,3,82,100.0,6.1,5,6.1,3,86,86,7
Turan Rush,76971,ED,E MICHIGAN,11,3,0,160,88.5,5,28,274,99.0,17.5,48,3,7.5,4,292,289,37,2,90.1,1,22,97,99.0,26.8,26,14.9,3,104,103,26
Habakkuk Baldonado,76972,ED,PITTSBURGH,12,0,0,268,72.2,8,19,310,97.0,10.3,32,2,7.3,9,335,325,36,0,73.1,3,9,84,95.7,22.6,19,11.9,4,93,89,16
Amir Siddiq,76973,ED,C MICHIGAN,12,0,1,134,73.4,2,22,274,99.3,14.6,40,3,6.2,5,289,287,29,0,71.1,2,12,117,100.0,21.4,25,10.3,5,125,125,19
Tico Brown,76975,DI,C MICHIGAN,8,0,0,134,64.3,1,5,155,100.0,7.7,12,1,3.9,3,167,167,9,0,67.4,1,2,69,100.0,10.1,7,6.5,3,74,74,6
LaQuan Johnson Jr.,76978,ED,C MICHIGAN,8,0,0,134,60.5,1,5,117,100.0,6.8,8,1,5.1,3,126,126,9,0,63.3,1,4,40,100.0,15.0,6,8.8,1,46,46,6
Kylen McCracken,76980,DI,OHIO,8,0,0,259,62.3,0,3,101,100.0,5.9,6,1,1.5,0,112,112,3,0,66.0,0,2,30,100.0,13.3,4,3.3,0,33,33,2
Zach Burks,76983,DI,OHIO,10,0,0,259,57.6,2,0,86,100.0,3.5,3,0,1.2,0,91,91,2,0,58.9,2,0,31,100.0,6.5,2,3.2,0,32,32,2
Bryce Stai,76986,ED,OHIO,7,2,0,259,61.5,0,1,62,98.5,3.2,2,0,2.4,1,68,67,2,1,56.7,0,0,18,100.0,0.0,0,0.0,0,19,19,0
David Green,76988,DI,PITTSBURGH,12,0,0,268,64.9,1,1,152,100.0,2.6,4,1,2.0,2,161,161,4,0,70.1,1,0,32,100.0,6.3,2,4.7,1,34,34,2
Logan Hawkins,76989,DI,AKRON,12,0,0,102,59.5,0,3,92,100.0,2.2,2,0,2.7,1,99,99,4,0,58.6,0,1,20,100.0,5.0,1,2.5,0,21,21,1
