player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Riley Smith,82091,TE,BOISE ST,9,61.2,0,120,57.8,66.6,58.6,1,3,40,18.3,18.4,95.0,1,4,0,293,0,0,3,479,42,228,0,2,251,336
PJ Mixon,60238,T,S ALABAMA,9,100.0,1,288,50.7,44.2,52.0,3,6,134,100.0,100.0,95.1,1,11,2,292,0,0,240,292,140,140,0,52,152,0
Jordan Travis,77615,QB,FLORIDA ST,12,40.7,0,167,89.9,,60.3,0,0,0,0.0,0.0,,0,0,0,291,0,0,0,715,0,383,0,0,291,0
Ay'Jaun Marshall,121589,HB,ARMY,9,72.8,1,114,61.2,22.0,52.0,0,0,4,4.7,4.5,75.0,2,1,1,291,0,0,0,400,4,89,0,0,287,0
B.J. Casteel,61133,WR,NEVADA,12,41.1,0,239,59.7,,49.2,0,0,0,0.0,0.0,,3,0,0,291,0,0,0,708,0,416,0,0,291,3
Tanner Mordecai,77656,QB,SMU,11,37.1,0,287,77.5,62.2,60.1,0,0,1,0.2,0.2,100.0,1,0,0,290,0,0,0,782,1,472,0,0,289,0
Jake Clemons,122176,TE,CHARLOTTE,12,71.6,0,136,51.2,53.5,74.1,0,2,82,44.6,44.2,97.6,5,3,1,290,0,0,0,405,91,206,0,0,199,382
Nicky Dalmolin,122369,TE,DUKE,10,51.5,0,154,44.0,48.0,42.5,0,1,19,6.9,6.8,92.1,2,2,1,290,0,0,0,563,20,293,0,0,270,373
Darrell Simpson,77444,G,TULSA,7,100.0,0,320,60.7,80.8,54.1,1,2,169,100.0,100.0,99.1,2,3,0,289,0,118,2,289,181,181,169,0,108,0
Jordyn Slaughter,81674,G,ILLINOIS,12,100.0,0,187,60.2,55.9,62.4,0,2,120,100.0,100.0,96.7,2,5,3,289,0,120,0,289,124,124,165,1,165,3
Caleb Williams,144622,QB,USC,12,34.4,0,326,91.2,,60.0,0,0,0,0.0,0.0,,3,0,0,289,0,0,0,841,0,500,0,0,289,0
Ricky White,129639,WR,UNLV,12,40.3,1,325,65.2,,71.8,0,0,0,0.0,0.0,,2,0,0,289,0,0,0,717,0,427,0,0,289,2
Maquel Haywood,144314,HB,NAVY,12,63.4,0,237,76.0,73.9,60.8,0,0,3,3.5,3.2,100.0,1,0,0,289,0,0,0,456,3,95,0,0,286,18
Jaylen Hall,61825,WR,W KENTUCKY,13,33.0,0,346,57.7,,65.6,0,0,0,0.0,0.0,,1,0,0,288,0,0,1,872,0,582,0,0,288,1
Owen Drexel,60019,C,PITTSBURGH,5,100.0,0,268,54.0,55.3,54.4,1,3,136,100.0,100.0,98.5,3,4,0,287,287,0,0,287,142,142,0,0,145,0
Brayden Schager,146078,QB,HAWAII,12,37.1,0,180,65.8,62.2,60.0,0,0,1,0.2,0.2,100.0,2,0,0,287,0,0,0,773,1,464,0,0,286,0
Thomaz Whitford,138497,TE,NEW MEX ST,12,65.4,0,242,57.2,56.7,56.6,1,3,33,19.2,20.0,93.9,3,4,0,287,0,0,11,439,38,190,0,13,249,231
Mitchell Tinsley,123470,WR,PENN STATE,12,44.4,0,266,66.7,63.9,63.0,0,0,1,0.3,0.3,100.0,0,0,0,286,0,0,0,644,1,359,0,0,285,2
Maurice McIntyre,77365,G,DUKE,6,100.0,0,154,59.3,63.5,59.9,1,4,140,100.0,100.0,98.2,2,5,0,286,1,284,0,286,149,149,0,0,137,0
Jake Bobo,77997,WR,UCLA,12,42.6,0,324,83.5,,69.8,0,0,0,0.0,0.0,,0,0,0,285,0,0,0,669,0,384,0,0,285,9
Lawrence Arnold,122546,WR,KANSAS,12,48.4,0,198,73.8,,50.9,0,0,0,0.0,0.0,,1,0,0,285,0,0,0,589,0,304,0,0,285,1
Ja'Cyais Credle,123740,WR,GA STATE,11,51.3,0,175,67.7,,68.5,0,0,0,0.0,0.0,,0,0,0,285,0,0,0,556,0,271,0,0,285,0
Savion Williams,123101,WR,TCU,12,49.1,0,305,62.3,60.9,57.0,0,0,1,0.4,0.3,100.0,2,0,0,284,0,0,0,579,1,296,0,0,283,0
Brian Hightower,78015,WR,ILLINOIS,12,50.1,0,187,66.2,,64.9,0,0,0,0.0,0.0,,3,0,0,284,0,0,0,567,0,283,0,0,284,0
Dalton Kincaid,91791,TE,UTAH,11,44.7,0,328,91.0,59.5,62.2,0,0,14,4.0,4.4,100.0,4,0,0,283,0,0,0,633,16,366,0,0,267,352
Donny Navarro III,84220,WR,NWESTERN,12,42.2,0,256,49.0,60.9,50.9,0,0,1,0.3,0.3,100.0,0,0,0,283,0,0,0,670,1,388,0,0,282,0
Logan Kendall,82518,TE,UTAH,12,87.1,0,328,72.0,77.0,74.6,1,0,40,51.9,50.0,98.7,2,1,0,283,0,0,0,325,42,84,0,0,241,308
Jaren Hall,82094,QB,BYU,12,36.2,0,128,86.3,,60.1,0,0,0,0.0,0.0,,0,0,0,283,0,0,0,782,0,445,0,0,283,0
Bradley Rozner,98743,WR,RICE,12,41.4,0,275,70.3,,60.4,0,0,0,0.0,0.0,,1,0,0,282,0,0,0,681,0,399,0,0,282,0
Tyrick James,77909,TE,TULANE,12,57.8,0,319,65.7,66.9,56.7,1,2,39,16.6,16.3,96.2,0,3,0,282,0,0,0,488,40,246,0,2,242,286
Sam LaPorta,101690,TE,IOWA,11,49.0,0,192,78.5,61.6,54.6,0,0,8,2.8,3.0,87.5,0,1,1,281,0,0,0,574,9,302,0,0,272,350
Luke Deal,98496,TE,AUBURN,12,75.7,0,115,49.6,65.1,50.5,0,3,32,27.4,28.0,95.3,0,3,0,281,0,0,3,371,35,125,0,2,246,283
Benjamin Yurosek,131786,TE,STANFORD,12,41.7,0,300,60.4,43.2,43.6,1,3,56,13.2,14.0,91.1,0,7,3,281,0,0,0,674,64,456,0,0,217,434
Jalil Farooq,144623,WR,OKLAHOMA,12,45.0,1,261,66.6,,72.5,0,0,0,0.0,0.0,,2,0,0,281,0,0,0,625,0,334,0,0,281,5
Hendon Hooker,60593,QB,TENNESSEE,11,37.0,0,307,90.8,,60.0,0,0,0,0.0,0.0,,4,0,0,281,0,0,0,760,0,436,0,0,281,0
Henry Lutovsky,145003,G,NEBRASKA,12,100.0,0,238,44.2,26.7,45.6,2,11,155,100.0,100.0,93.2,0,17,4,281,1,1,0,281,161,161,279,0,120,0
Terrell McDonald,97922,TE,UAB,12,86.4,0,321,50.7,73.4,46.4,0,2,56,56.6,56.4,98.2,3,2,0,280,0,0,0,324,57,101,0,0,223,254
Payton Thorne,101629,QB,MICH STATE,12,36.2,1,223,71.8,,60.0,0,0,0,0.0,0.0,,4,0,0,280,0,0,0,774,0,461,0,0,280,0
Nick Thomas,143841,T,BOSTON COL,6,100.0,0,121,50.9,49.2,48.3,1,18,175,100.0,100.0,92.9,0,22,3,280,0,62,117,280,183,183,0,101,97,0
Aidan O'Connell,60516,QB,PURDUE,11,34.7,0,273,68.2,,60.0,0,0,0,0.0,0.0,,5,0,0,280,0,0,0,808,0,513,0,0,280,0
JT Daniels,83578,QB,W VIRGINIA,10,42.3,0,343,70.0,,60.3,0,0,0,0.0,0.0,,2,0,0,279,0,0,0,659,0,371,0,0,279,0
Kyron Barnes,163554,T,SO MISS,9,100.0,0,296,33.9,35.6,40.6,4,6,132,100.0,100.0,94.7,4,12,2,279,0,0,0,279,143,143,0,279,136,0
Josh Sterzer,128399,TE,UTAH ST,11,66.6,1,329,49.5,61.9,43.8,0,0,53,29.3,29.3,98.1,2,1,1,279,0,0,0,419,58,198,0,0,221,189
Dante Cephas,97665,WR,KENT STATE,9,51.8,1,201,82.1,,67.6,0,0,0,0.0,0.0,,2,0,0,278,0,0,0,537,0,257,0,0,278,0
Landon Tengwall,145088,G,PENN STATE,5,100.0,0,266,61.0,57.9,60.0,2,5,124,100.0,100.0,97.2,1,7,0,278,0,278,0,278,130,130,0,0,148,0
Jayshon Jackson,78041,WR,BALL ST,12,36.2,0,117,72.4,54.4,62.4,1,0,1,0.2,0.2,50.0,0,1,0,278,0,0,0,769,1,478,0,0,277,0
Noah Josey,126259,G,VIRGINIA,6,100.0,0,335,67.1,55.4,71.2,1,9,160,100.0,100.0,96.2,1,11,1,277,0,265,0,277,167,167,11,1,110,0
A.T. Perry,77975,WR,WAKE,12,40.0,0,339,80.8,,69.5,0,0,0,0.0,0.0,,1,0,0,277,0,0,0,692,0,415,0,0,277,2
Xavier Graham,98041,G,UMASS,7,100.0,0,216,50.4,65.9,48.4,1,3,129,100.0,100.0,97.7,2,5,1,277,0,0,4,277,134,134,273,0,143,0
Spencer Rattler,97408,QB,S CAROLINA,12,37.7,0,289,67.6,,60.6,0,0,0,0.0,0.0,,4,0,0,276,0,0,0,733,0,446,0,0,276,0
Tanner Knue,52961,WR,E MICHIGAN,11,43.5,0,160,76.3,,74.1,0,0,0,0.0,0.0,,2,0,0,276,0,0,0,634,0,356,0,0,276,0
Keylon Stokes,65080,WR,TULSA,12,37.2,0,320,79.9,,58.2,0,0,0,0.0,0.0,,1,0,0,276,0,0,0,741,0,461,0,0,276,0
Brian Polendey,60955,TE,W VIRGINIA,12,63.1,1,343,35.3,43.7,44.6,0,1,31,17.0,17.4,88.7,2,4,3,275,0,0,0,436,34,195,0,0,241,386
Oronde Gadsden II,144046,WR,SYRACUSE,12,41.3,0,304,84.8,76.8,66.6,0,0,1,0.3,0.5,100.0,3,0,0,275,0,0,1,666,2,393,0,0,273,77
Jalon Calhoun,97272,WR,DUKE,11,44.8,0,154,77.3,,54.7,0,0,0,0.0,0.0,,2,0,0,274,0,0,0,611,0,337,0,0,274,5
DJ Uiagalelei,122162,QB,CLEMSON,12,33.7,0,140,79.7,,60.2,0,0,0,0.0,0.0,,2,0,0,273,0,0,0,811,0,427,0,0,273,0
Jose Barbon,78032,WR,TEMPLE,12,36.4,0,306,71.6,,63.4,0,0,0,0.0,0.0,,1,0,0,273,0,0,0,749,0,476,0,0,273,0
Emeka Egbuka,145055,WR,OHIO STATE,12,42.5,0,260,81.8,,52.9,0,0,0,0.0,0.0,,1,0,0,273,0,0,0,642,0,360,0,0,273,21
Ben Gulbranson,131734,QB,OREGON ST,9,53.0,0,265,60.5,,60.6,0,0,0,0.0,0.0,,1,0,0,273,0,0,0,515,0,216,0,0,273,0
Joseph Ngata,98214,WR,CLEMSON,12,49.1,0,140,65.7,,79.5,0,0,0,0.0,0.0,,2,0,0,272,0,0,0,554,0,282,0,0,272,0
Christan Horn,122243,WR,APP STATE,12,48.3,0,108,72.4,66.4,56.2,0,0,1,0.4,0.3,100.0,0,0,0,272,0,0,2,563,1,292,0,0,271,2
Anthony Sambucci,130663,WR,W MICHIGAN,11,45.1,1,347,59.8,,61.5,0,0,0,0.0,0.0,,2,0,0,271,0,0,0,601,0,330,0,0,271,0
Caullin Lacy,121426,WR,S ALABAMA,12,43.2,0,288,77.4,,63.4,0,0,0,0.0,0.0,,2,0,0,271,0,0,0,628,0,356,0,0,271,0
Ethan Hall,101105,TE,TULSA,12,65.0,1,320,57.0,74.2,69.0,0,0,8,5.4,5.2,100.0,3,0,0,271,0,0,0,417,8,154,0,0,263,408
Drake Stoops,78087,WR,OKLAHOMA,12,44.7,0,261,65.9,,65.7,0,0,0,0.0,0.0,,0,0,0,271,0,0,0,606,0,328,0,0,271,7
Trey Hamilton,81757,T,NEVADA,5,100.0,0,239,54.0,48.3,54.2,1,5,126,100.0,100.0,93.7,0,11,5,271,0,0,0,271,135,135,38,233,136,0
Dorian Singer,146243,WR,ARIZONA,12,33.6,0,109,74.7,79.3,54.6,0,0,2,0.4,0.4,100.0,0,0,0,270,0,0,0,804,2,536,0,0,268,4
Charlie Jones,55038,WR,PURDUE,12,35.9,1,273,78.3,61.0,49.4,0,0,1,0.2,0.2,100.0,3,0,0,270,0,0,0,752,1,483,0,0,269,0
Austin Stogner,98464,TE,S CAROLINA,12,53.3,0,289,53.8,52.1,46.3,0,2,56,20.1,19.9,98.2,4,2,0,270,0,0,0,507,59,296,0,0,211,318
Ronan Chambers,130283,T,AKRON,11,100.0,0,102,63.6,62.0,61.4,2,10,169,100.0,100.0,94.7,0,15,3,270,1,0,208,270,180,180,0,60,90,0
Bryson Green,144651,WR,OKLA STATE,11,36.9,0,262,63.9,76.2,54.1,0,0,2,0.5,0.4,100.0,0,0,0,270,0,0,0,731,2,463,0,0,268,0
Josh Cameron,144513,WR,BAYLOR,12,57.9,0,118,67.1,,67.7,0,0,0,0.0,0.0,,0,0,0,270,0,0,0,466,0,196,0,0,270,1
Messiah Swinson,84012,TE,ARIZONA ST,12,55.1,0,110,52.5,57.6,56.3,1,2,48,19.1,19.1,94.8,1,4,1,270,0,0,0,490,52,272,0,0,218,378
Ray Kelly,122679,C,LA TECH,8,100.0,0,208,39.9,22.7,51.5,2,8,149,100.0,100.0,94.6,2,13,3,269,268,0,0,269,160,160,0,0,109,0
Trey Tuggle,123236,G,TULANE,12,100.0,0,319,63.5,71.3,61.7,1,2,120,100.0,100.0,97.9,1,4,1,269,0,0,55,269,125,125,165,47,144,2
Tre Harris,122676,WR,LA TECH,12,38.6,0,208,77.8,70.3,53.7,0,0,2,0.5,0.5,100.0,0,0,0,269,0,0,0,697,2,425,0,1,267,1
Hunter Dekkers,122511,QB,IOWA STATE,12,31.8,1,193,73.7,,60.1,0,0,0,0.0,0.0,,3,0,0,269,0,0,0,845,0,528,0,0,269,0
Isaiah Williams,97156,WR,ILLINOIS,12,44.7,0,187,72.1,62.1,60.7,0,0,1,0.3,0.3,100.0,1,0,0,268,0,0,0,599,1,326,0,0,267,1
Brian Kilbane,130370,G,AKRON,11,100.0,0,102,61.3,66.0,59.7,2,3,154,100.0,100.0,97.1,2,7,2,268,51,182,0,268,166,166,35,0,102,0
Gavin Hardison,100827,QB,UTEP,10,39.5,0,330,70.9,,60.0,0,0,0,0.0,0.0,,2,0,0,268,0,0,0,679,0,380,0,0,268,0
Jayden de Laura,131928,QB,ARIZONA,12,32.6,0,109,76.3,,60.3,0,0,0,0.0,0.0,,6,0,0,267,0,0,0,818,0,532,0,0,267,0
Quinn Ewers,127253,QB,TEXAS,9,48.4,0,311,67.7,,60.2,0,0,0,0.0,0.0,,1,0,0,267,0,0,0,552,0,278,0,0,267,0
Taylen Green,145996,QB,BOISE ST,11,47.7,0,120,83.2,,60.5,0,0,0,0.0,0.0,,1,0,0,267,0,0,0,560,0,241,0,0,267,0
Billy Bowens,84144,WR,BOISE ST,12,49.6,0,120,68.5,,59.8,0,0,0,0.0,0.0,,1,0,0,266,0,0,0,536,0,269,0,0,266,0
Marshall Lang,52369,TE,NWESTERN,12,51.4,0,256,50.9,56.9,48.3,0,1,20,7.6,7.4,97.5,3,1,0,266,0,0,1,518,20,272,0,2,246,334
Mason Cook,123852,T,GA STATE,7,100.0,0,175,56.2,65.3,53.2,2,9,123,100.0,100.0,94.7,1,12,1,266,0,94,56,266,135,135,9,107,131,0
Keon Coleman,144949,WR,MICH STATE,12,39.0,0,223,76.1,,71.9,0,0,0,0.0,0.0,,3,0,0,266,0,0,0,682,0,416,0,0,266,0
Austin Reed,111760,QB,W KENTUCKY,13,28.2,0,346,75.5,,60.0,0,0,0,0.0,0.0,,2,0,0,266,0,0,0,944,0,613,0,0,266,0
Jordan Dingle,146743,TE,KENTUCKY,12,61.6,0,202,58.4,49.5,49.5,0,1,40,19.8,21.7,96.2,1,2,1,266,0,0,1,432,46,212,0,0,220,240
Seth Henigan,144267,QB,MEMPHIS,12,30.7,0,218,79.7,,60.0,0,0,0,0.0,0.0,,3,0,0,265,0,0,0,864,0,542,0,0,265,0
Shedrick Jackson,84136,WR,AUBURN,12,50.6,1,115,52.5,61.1,53.8,0,0,1,0.4,0.4,100.0,3,0,0,265,0,0,0,524,1,259,0,0,264,0
Konata Mumpfield,145598,WR,PITTSBURGH,11,46.7,0,268,72.7,,59.2,0,0,0,0.0,0.0,,0,0,0,265,0,0,0,568,0,303,0,0,265,0
Trea Shropshire,121502,WR,UAB,11,54.0,0,321,77.8,,65.3,0,0,0,0.0,0.0,,3,0,0,265,0,0,0,491,0,226,0,0,265,0
Gunnar Watson,83570,QB,TROY,11,42.2,0,318,83.3,,60.0,0,0,0,0.0,0.0,,2,0,0,264,0,0,0,625,0,351,0,0,264,0
Gage Pitchford,146963,G,VANDERBILT,9,100.0,1,333,45.2,35.3,44.0,3,4,136,100.0,100.0,96.7,2,8,1,263,0,210,4,263,147,147,49,0,116,0
Jacob Warren,84057,TE,TENNESSEE,12,58.3,0,307,55.0,49.2,65.5,0,2,38,18.0,19.0,94.7,3,3,1,263,0,0,1,451,44,232,0,0,219,162
Radson Jang,59919,C,NEW MEXICO,12,96.7,0,241,46.3,24.9,54.1,1,5,103,92.0,92.4,96.1,0,7,1,263,165,0,0,272,109,118,0,0,154,97
Luke Ford,83973,TE,ILLINOIS,12,69.9,0,187,51.1,74.3,52.5,0,0,35,24.1,25.7,100.0,2,0,0,263,0,0,1,376,39,152,0,0,224,294
Christopher Fortin,147384,T,UCONN,12,97.8,0,146,60.2,62.0,60.7,1,1,87,93.5,94.0,97.7,3,3,1,262,25,0,0,268,94,100,6,137,168,100
Seydou Traore,147046,TE,ARK STATE,12,43.7,0,113,81.4,67.5,54.0,0,1,40,10.9,10.8,98.7,3,1,0,262,0,0,0,600,41,379,0,0,221,489
Tanner McLachlan,87645,TE,ARIZONA,12,37.9,1,109,60.4,65.6,61.0,0,1,44,9.8,9.5,96.6,2,2,1,261,0,0,1,688,45,472,0,0,216,492
Jack Leyrer,146365,T,STANFORD,4,100.0,0,300,66.9,48.3,73.7,0,7,151,100.0,100.0,97.0,2,8,1,261,0,0,62,261,161,161,0,197,100,1
Tyler Huff,121975,TE,TEXAS ST,12,76.3,1,314,50.0,60.7,56.2,0,3,64,45.4,44.9,97.7,1,3,0,261,0,0,0,342,66,147,0,0,195,290
Tank Dell,78874,WR,HOUSTON,12,32.3,0,182,84.3,,58.3,0,0,0,0.0,0.0,,2,0,0,260,0,0,0,804,0,541,0,0,260,0
Braden Lenzy,84348,WR,NOTRE DAME,12,47.4,0,258,58.2,,75.8,0,0,0,0.0,0.0,,1,0,0,260,0,0,0,548,0,286,0,0,260,5
James Bostic,61793,WR,OHIO,12,45.2,0,259,67.6,71.4,55.8,0,0,2,0.7,0.6,100.0,1,0,0,260,0,0,0,575,2,317,0,0,258,1
Jayden Reed,78171,WR,MICH STATE,11,40.6,0,223,70.4,,60.1,0,0,0,0.0,0.0,,2,0,0,260,0,0,0,641,0,378,0,0,260,1
Yo'Heinz Tyler,78181,WR,BALL ST,11,38.0,0,117,61.8,,85.9,0,0,0,0.0,0.0,,2,0,0,260,0,0,0,684,0,424,0,0,260,0
Phillip Houston,162943,T,FIU,4,100.0,0,166,57.5,54.6,59.8,2,8,171,100.0,100.0,96.5,1,11,1,260,0,0,0,260,176,176,0,260,84,0
Nate Adkins,87625,TE,S CAROLINA,12,74.5,0,289,62.5,72.2,56.3,0,1,63,42.3,43.9,96.0,1,3,2,260,0,0,0,349,69,157,0,0,191,221
Jack Plummer,83543,QB,CAL,12,32.5,0,130,78.4,,60.1,0,0,0,0.0,0.0,,3,0,0,259,0,0,0,798,0,528,0,0,259,0
Thomas Mirabella,71402,G,S DIEGO ST,9,100.0,0,284,47.6,29.5,49.0,4,10,137,100.0,100.0,93.4,0,16,2,259,6,0,0,259,139,139,253,0,120,0
Casey Thompson,77677,QB,NEBRASKA,10,42.2,1,238,82.7,,60.0,0,0,0,0.0,0.0,,6,0,0,258,0,0,0,612,0,335,0,0,258,0
Sam Wiglusz,88315,WR,OHIO,12,43.1,0,259,81.9,62.1,53.5,0,0,1,0.3,0.3,100.0,0,0,0,258,0,0,0,599,1,341,0,0,257,0
Drake Maye,143969,QB,N CAROLINA,12,28.7,0,245,91.9,,60.0,0,0,0,0.0,0.0,,2,0,0,258,0,0,0,898,0,572,0,0,258,0
Casey Kelly,99191,TE,OLE MISS,11,69.8,1,226,45.9,44.5,56.3,1,5,31,23.5,21.8,87.1,3,7,1,257,0,0,0,368,31,142,0,2,226,206
Mitchell Mayes,122151,G,CLEMSON,8,100.0,0,140,56.1,58.3,53.8,2,2,118,100.0,100.0,97.5,1,5,1,257,0,141,15,257,124,124,66,35,133,0
Miles Marshall,84224,WR,MIAMI OH,12,45.3,0,221,60.9,54.1,66.0,0,1,1,0.3,0.3,50.0,0,1,0,257,0,0,0,567,1,311,0,0,256,4
Dane Key,157100,WR,KENTUCKY,12,47.0,1,202,69.5,,56.6,0,0,0,0.0,0.0,,4,0,0,257,0,0,0,547,0,290,0,0,257,0
Zach Marsh Wojan,123752,TE,UCF,12,77.2,0,323,57.1,56.0,66.1,2,0,37,35.2,33.9,97.3,0,2,0,257,0,0,5,333,39,115,0,0,218,293
Will Wallace,61043,TE,TULANE,10,76.0,0,319,67.7,72.3,80.3,0,1,49,38.6,37.7,99.0,1,1,0,256,0,0,0,337,49,130,0,0,207,303
Jehlani Galloway,77971,WR,W MICHIGAN,12,43.2,0,347,58.5,,52.9,0,0,0,0.0,0.0,,0,0,0,256,0,0,0,592,0,336,0,0,256,0
Dalevon Campbell,101711,WR,NEVADA,12,39.3,0,239,61.3,,62.8,0,0,0,0.0,0.0,,4,0,0,256,0,0,0,652,0,396,0,0,256,1
Cornelius Johnson,97996,WR,MICHIGAN,12,48.5,0,222,61.6,,57.9,0,0,0,0.0,0.0,,2,0,0,256,0,0,0,528,0,272,0,0,256,1
Jared Wiley,98508,TE,TCU,12,66.2,0,305,78.4,67.6,64.1,0,0,24,16.0,17.2,100.0,1,0,0,255,0,0,0,385,27,157,0,6,228,345
Grant Wells,97784,QB,VA TECH,11,34.8,0,337,66.0,62.2,60.1,0,0,1,0.3,0.2,100.0,3,0,0,255,0,0,0,732,1,410,0,0,254,0
Le'Meke Brockington,144969,WR,MINNESOTA,12,67.6,0,225,63.3,,57.4,0,0,0,0.0,0.0,,1,0,0,254,0,0,0,376,0,122,0,0,254,3
Tory Horton,128232,WR,COLO STATE,12,36.7,0,144,78.9,,52.9,0,0,0,0.0,0.0,,1,0,0,254,0,0,0,692,0,438,0,0,254,1
Ahmad Bradley,121835,G,NAVY,9,100.0,0,237,58.9,18.2,61.9,1,2,42,100.0,100.0,94.0,1,4,1,254,0,254,0,254,45,45,0,0,209,0
Zach Rasmussen,26134,TE,LA MONROE,12,61.2,0,209,51.9,64.7,45.1,1,2,49,24.1,25.1,94.9,0,4,1,254,0,0,0,415,54,215,0,0,200,407
Robby Ashford,131702,QB,AUBURN,12,37.3,0,115,58.6,62.2,60.6,0,0,1,0.3,0.3,100.0,0,0,0,254,0,0,0,681,1,346,0,0,253,0
Stefan Cobbs,84143,WR,BOISE ST,11,47.0,0,120,64.6,,74.8,0,0,0,0.0,0.0,,2,0,0,254,0,0,0,540,0,285,0,0,254,0
Daniel George,84378,WR,AKRON,12,30.6,1,102,67.0,61.8,69.9,0,0,1,0.2,0.2,100.0,2,0,0,254,0,0,0,831,1,577,0,0,253,6
Laurance Seymore,143949,G,MIAMI FL,6,100.0,0,220,56.6,37.7,60.7,1,4,131,100.0,100.0,95.8,1,8,3,254,0,184,0,254,133,133,70,0,121,0
Daniel Richardson,97103,QB,C MICHIGAN,12,39.8,0,134,62.7,,60.3,0,0,0,0.0,0.0,,0,0,0,254,0,0,0,638,0,376,0,0,254,0
Miles Cross,145887,WR,OHIO,12,45.5,0,259,71.5,,59.7,0,0,0,0.0,0.0,,1,0,0,254,0,0,0,558,0,301,0,0,254,4
Elijah Spencer,145575,WR,CHARLOTTE,12,36.2,0,136,79.3,63.2,53.8,0,0,2,0.5,0.4,100.0,1,0,0,254,0,0,0,702,2,450,0,0,252,0
Bryce Foster,146994,C,TEXAS A&M,4,100.0,0,312,54.1,22.0,68.8,1,5,147,100.0,100.0,98.0,1,6,0,253,253,0,0,253,157,157,0,0,96,0
John Rhys Plumlee,97602,QB,UCF,11,36.4,0,323,86.0,,61.6,0,0,0,0.0,0.0,,2,0,0,253,0,0,0,696,0,345,0,0,253,0
Treyton Welch,98097,TE,WYOMING,11,54.1,0,351,59.6,74.8,50.1,0,0,16,7.1,6.9,100.0,0,0,0,253,0,0,0,468,16,231,0,0,237,370
Matt McDonald,60350,QB,BOWL GREEN,11,34.0,0,122,73.9,62.2,60.1,0,0,1,0.2,0.2,100.0,3,0,0,253,0,0,0,744,1,468,0,0,252,1
Marcus Rosemy-Jacksaint,124037,WR,GEORGIA,12,52.4,0,173,65.9,,76.5,0,0,0,0.0,0.0,,1,0,0,253,0,0,0,483,0,230,0,0,253,0
Tyson Riley,121605,FB,ARMY,10,69.8,0,114,66.5,36.2,64.1,2,3,55,77.5,78.7,95.5,0,5,0,252,0,0,0,361,59,75,0,0,193,9
Leonard Taylor,62290,TE,CINCINNATI,11,57.3,0,138,58.2,64.4,54.1,0,2,34,15.9,15.8,97.1,1,2,0,252,0,0,0,440,35,222,0,0,217,363
Keanu Hill,102960,WR,BYU,12,42.9,0,128,68.0,78.4,69.4,0,0,3,0.9,0.9,100.0,2,0,0,252,0,0,0,587,3,338,0,0,249,5
Jacob Munro,158244,TE,NEVADA,10,55.6,1,239,39.0,60.9,38.2,1,0,14,6.8,6.9,96.4,2,1,0,252,0,0,1,453,15,216,0,2,237,336
Pat Bryant,144800,WR,ILLINOIS,11,51.1,0,187,74.5,61.9,72.9,0,0,1,0.4,0.4,100.0,2,0,0,252,0,0,0,493,1,242,0,0,251,3
Jeremy Singleton,61289,WR,GA SOUTHRN,12,35.4,0,174,68.7,,61.2,0,0,0,0.0,0.0,,0,0,0,251,0,0,1,709,0,458,0,0,251,1
Tanner McKee,131770,QB,STANFORD,12,31.7,0,300,75.4,,60.0,0,0,0,0.0,0.0,,0,0,0,251,0,0,0,791,0,527,0,0,251,0
Bryce Ramer,77332,G,OHIO,8,100.0,0,259,66.0,72.3,62.8,0,3,154,100.0,100.0,98.4,3,4,1,251,0,232,0,251,160,160,18,1,91,0
Nick Kallerup,101679,TE,MINNESOTA,12,88.4,0,225,87.1,51.2,81.6,0,2,39,55.7,54.8,94.9,0,3,1,251,0,0,0,284,40,73,0,0,211,271
Trey Phillippi,129860,T,RICE,9,98.8,0,275,67.7,70.4,66.2,0,1,113,97.4,97.6,99.6,1,1,0,251,0,178,0,254,124,127,1,9,127,64
Nate Kalepo,100522,G,WASHINGTON,9,100.0,0,340,55.5,55.6,54.7,0,5,151,100.0,100.0,97.7,1,6,1,250,0,180,2,250,158,158,64,1,92,2
Camren McDonald,77871,TE,FLORIDA ST,12,52.2,0,167,66.7,70.0,62.3,0,2,34,13.9,14.6,97.1,0,2,0,250,0,0,0,479,39,268,0,0,211,396
Tim Weaver,101578,G,INDIANA,8,100.0,0,190,50.2,49.0,48.5,0,11,160,100.0,100.0,94.7,1,14,3,250,0,0,0,250,170,170,250,0,80,0
Justin Pickett,143870,G,DUKE,12,100.0,0,154,70.6,59.8,72.8,0,8,125,100.0,100.0,96.8,1,8,0,250,0,23,5,250,137,137,182,39,113,0
Tyler Foster,98497,TE,OHIO,11,64.1,0,259,60.7,38.5,56.3,1,2,42,24.0,24.3,96.4,2,3,0,250,0,0,1,390,45,185,0,0,205,202
Kaden Prather,144780,WR,W VIRGINIA,11,43.6,0,343,67.2,,61.9,0,0,0,0.0,0.0,,0,0,0,249,0,0,0,571,0,322,0,0,249,0
